context	segment	gender
"An explosion aboard Sirago while drydocked at Portsmouth, New Hampshire, on 2 June 1954, killed two men and injured four others. "	" The blast, which occurred during plastic spraying of a main ballast tank, killed two civilian painters and injured a sailor and three other civilian painters."	male
"In the early stages of the film, Grandpa Hugo was to have been revealed as the murderous Dr. Satan, who at the time was simply referred to as the mad doctor. "	" The legend of the mad doctor was to be a ploy by the Firefly family to lure victims in, though this idea was later scrapped."	male
In 1868 he founded the Allgemeinen Evangelisch-Lutherischen Konferenz. 	" A strictly orthodox theologian and a clear writer, Luthardt became widely appreciated as the author of apologetic lectures."	male
"Between the ages of 20 and 25, he sent in a large number of submissions to comics companies, although he ultimately abandoned this approach to breaking into the industry, considering it too much of a lottery. "	" Best known as a writer, Bendis started out as an artist, doing work for local magazines and newspapers, including caricature work."	male
"In 1812, the author of Biographia Dramatica, called Parsons a comic actor of superlative merit, and added, In the conception and execution of such characters as Foresight, in Love for Love; Corbaccio in Volpone; Sir Fretful Plagiary in The Critic, &c. we never expect to see his equal. "	" Besides being an actor, Parsons was also a painter and a painting judge."	male
"Smyth began to paint still life paintings, pushing out the boundaries of his use of colour. "	" From 2013, Smyth became a student instructor, tutoring other students in Bargue drawings and sight size method cast drawings in charcoal."	male
"A popular teacher because of his genial personality, Dittmar was considered the father of the Department of Prosthetic Dentistry (now the Department of Restorative Dentistry) at the UIC College of Dentistry. "	" Dittmar achieved a national reputation as a writer, teacher, speaker, and executive."	male
He married Martha Thiel (1872-1949) at Brandenburg in 1891. 	 From 1897 to 1902 Noske was politically active at the local level and worked as an editor at social democratic newspapers in Brandenburg and Königsberg (Volkstribüne).	male
"When Creangă recounts, the composition is not extraordinary, but once his heroes begin talking, their gesticulation and wording reach a height in typical storytelling. "	 The distinctive manner of characterization through realistic dialogues is seen by Vianu as a highly personal intervention and indicator of the Moldavian writer's originality.	male
"Higgins was born in Boston, Massachusetts, where he attended the public schools and graduated from Harvard University in 1917. "	" Returning to civilian life, Higgins was employed as a chemist from 1919 until 1922."	male
"He has been a lecturer at Heidelberg University since 1977, where he became a professor in 2008, and gives tutorials in medical entomology und oncology at its Zoological Institute. "	" As a professor, Beccker supervises doctoral students in entomology (e.g."	male
"After gaining his second diploma from the University of Zimbabwe, Mudenda went on to practice law and teach in Zimbabwe until his decision to enter politics. "	" Through connections to Mugabe personally and good results, Mudenda was soon promoted to provincial administrator and provincial governor."	male
"Hermann Müller, a Social Democrat heavily influenced by his father, an advocate of Ludwig Feuerbach's views, is the only German chancellor who was not a member of any religion. "	" From 1899 to 1906, Müller worked as an editor at the Socialist newspaper Görlitzer Volkswacht."	male
He finished in seventh position with the Dutch Men's Water Polo Team at the 1972 Summer Olympics in Munich. 	" Since 2003, Hermsen is a professor at the University of Amsterdam in Astrophysics."	male
"In addition to his own books and articles during this period, he also joined Inazo Nitobe in crafting what became his most well-known book, Bushido: The Soul of Japan. "	" The prolific writer was also a prolific traveller, making eleven trips to Europe--primarily to visit the Netherlands."	male
He has also won awards for his reporting on gun violence and the sexual abuse of children by Catholic priests. 	 Lahman was a senior editor for Total Sports Publishing from 1999 to 2001.	male
"DeNucci served in the Massachusetts House of Representatives for ten years, where he was chairman of the Human Services Committee. "	 DeNucci was the longest-serving Auditor in Massachusetts history.	male
"He also was a beat reporter covering the Yankees, Mets, Giants, and Jets. "	 Reali joined ESPN in 2000 as a researcher and writer for 2 Minute Drill.	male
"In 1955, he wrote a series of newspaper stories about a shipwrecked sailor who nearly died on account of negligence by the Colombian Navy; several of his colleagues drowned shortly before arriving at the port of Cartagena de Indias due to the existence of overweight contraband aboard the vessel. "	" This resulted in public controversy, as it discredited the official account of the events, which had blamed a non-existent storm for the shipwreck and glorified the surviving sailor."	male
"County, California sex industry publisher who both advertised in the paper and allowed Kunkin to use his presses after he lost his original printers. "	 Kunkin stayed on as editor for about two years and then left.	male
"He was a very productive artist who seldom made use of mythological themes or human figures, and when he did, always accompanied them with animals or animal friezes. "	 Besides the Gorgon Painter the painters of the Komast Group (585–570 BC) should be mentioned.	male
"A theoretical chemist, he received his bachelor's degree in chemistry and physics at Harvard University (summa cum laude) and his Ph.D. in chemistry in 1975 from the University of California, Berkeley. "	" As a research chemist, Oxtoby is author or co-author of more than 165 scientific articles on subjects such as light scattering, chemical reaction dynamics and phase transitions."	male
"In 2014, Pulkki was awarded the Samuel L. Warner Memorial Medal for his significant research work surround and multichannel audio. "	" Pulkki was appointed docent of spatial sound at Aalto University in 2007–2012, an assistant professor in 2012–2015 and a professor in 2015."	male
"Delecluze, in his Louis David et son temps, has also a brief life of Girodet. "	 The exhibition assembled more than 100 seminal works (about 60 paintings and 40 drawings) that demonstrated the artist's range as a painter as well as a draftsman.	male
After that he presents it to the Board of Directors. 	" If thesis accepted by the Board, examiner will enter an exam about the thesis."	male
Hester dropped out on day three after a bout of gastroenteritis and after Skelton accidentally kicked his toenail off. 	" Skelton, also a comedy writer, was chosen to take part in the flight."	male
"According to a description written for publication by Antonfrancesco Cirni, he also designed many of the costumes for the famously elaborate wedding festivities of Ortensia Borromeo in March 1565, which were held in the Vatican and included a tournament in the Belvedere courtyard. "	 Such duties were often expected of a Renaissance court painter.	male
He began his campaign in late 1823 and faced little opposition until Christopher Tompkins declared his candidacy in May 1824. 	 Tompkins was a little-known judge from Bourbon County who vehemently held to the principles of the Anti-Relief faction.	male
"On April 23, 1911, twenty-six men gathered together in the same hall, along with Reverend Ullrich and Reverend Meyer, and formally organized Immanuel Evangelical Lutheran Church of Hodgkins, Illinois. "	 Reverend Ullrich was called as the assistant pastor.	male
Gopalam (Srikanth) performs tapas and gets Radha (Sneha) as his wife. 	 Gopalam is an assistant public prosecutor.	male
"In the United States, first he was organist and professor of music at Valparaiso University. "	" While still a professor at the University of Minnesota, Fleischer took on the role of organist at The First Unitarian Society in Minneapolis."	male
"He has conflated Discovery Institute's position with that of the Dover school board, and he totally misrepresents intelligent design and the motivations of the scientists who research it. "	 Newspapers have noted that the judge is a Republican and a churchgoer.	male
Herrington was assigned to the Flight Support Branch of the Astronaut Office where he served as a member of the Astronaut Support Personnel team responsible for Shuttle launch preparations and post-landing operations. 	" Herrington was selected as a Mission Specialist for STS-113, the sixteenth Space Shuttle mission to the International Space Station."	male
"After studying physics at Erlangen and Göttingen, Friedrich Kohlrausch completed his doctorate in Göttingen. "	" After a two-year work as a lecturer in Frankfurt, Kohlrausch was appointed a professor of physics at the University of Göttingen (1866–70)."	male
"The changing nature of the connection between the Americans and the British Royal Navy is captured in Aubrey's expressions of gratitude to Michael Herapath for his help in their escape from the French spies, out to a Royal Navy ship in Boston harbor. "	 The American Herapath had served as assistant to Maturin on the Leopard.	male
Rall interned at Bellevue Hospital in New York City from 1952 – 1953 when he joined the National Cancer Institute in 1954. 	" Rall also served as a surgeon (1955–1959), a senior surgeon (1959–1960), medical director (1963–1971), and assistant surgeon general (1971–1990) in the United States Public Health Services."	male
"In 2001 in Götzis he became the first decathlete ever to achieve over 9,000 points, setting the record at 9,026 points, succeeding his compatriot, Tomáš Dvořák, who had scored 8,994 points two years earlier. "	 Tradition dictates the winner of the decathlon holds the title of World's Greatest Athlete.	male
"He finished his international career as Australia's most capped player, with a total of 39 caps (36 Test and 3 World Cup), a record that remained until Mal Meninga broke it in 1992. "	" After retiring from the playing field in 1967, Gasnier was involved in the media side of rugby league, becoming a sports writer and broadcaster."	male
"In Texas, a physician who voluntarily assisted in the delivery of an infant, and who proved that he had no expectation of remuneration, had no liability for the infant's injuries due to allegedly ordinary negligence; there was uncontroverted testimony that neither he nor any doctor in Travis County would have charged a fee to [the mother] or any other person under the circumstances of this case. "	" It was significant that the doctor was not an employee of the attending physician, but was only visiting the hospital and had responded to a Dr. Stork page, and had not asked or expected to be paid."	male
"Although McClurg often used bloodletting, the doctors agreed that Wythe actually called for an autopsy after his death, which happened on June 8, 1806. "	" Oddly, Houlder Hudgins served as administrator for at least two of the siblings, who soon became Wythe's heirs."	male
Beuermann (2011) speculates that Rognvald's transfer of power to his brother may have been an attempt by the saga writers to imply that the Orkney earldom had more independence from Norway than that of Rognvald's earldom of Møre and that the earl's holdings in Caithness may have allowed for an even greater degree of freedom of action. 	 Such implications are more likely to be rooted in the writer's interest in emphasising Orcadian independence at the time of writing rather than the 9th/10th century events they purport to describe.	male
"While Ishii was in junior high school, a book by Masatoshi Nakayama sparked his interest in Shotokan karate, but a Sonny Chiba film later inspired him to pursue training in Kyokushin karate. "	" Ishii began training in Kyokushin karate under Hideyuki Ashihara, who was then a senior instructor in Kyokushin's International Karate Organization (IKO)."	male
"The tour ended and he returned to Ottawa, Ontario. "	" MacDonald spent the next few years in various jobs including drive-in restaurant employee, ballroom dance instructor, and teacher's aide for mentally challenged children."	male
"Quarles came to Somerset sometime before 1812, for in May 1812, he was one of a commission to supervise the building of a County Clerk's office. "	 Quarles was a lawyer and became a member of the state legislature in 1811 and 1812.	male
"Throughout his tenure, Gude had private pupils in addition to his normal classes. "	" As a professor Gude taught six hours of class, held two hours of office hours, took turns with other professors supervising the nude drawing class and attended staff meetings."	male
"Like Al Bahrani and Nasir, 'Allamah-i Hilli was contemporary with the Mongol upheaval, and played a role similar to that of his teacher. "	 Allamah-i Hilli was a prolific writer whose bibliography comprises about one hundred and twenty titles.	male
"After leaving Esquire, Hirshey was hired as an editor at the New Yorker, where he assigned, developed and edited articles on future trends in politics, science, business, entertainment, culminating with The Next Issue. "	" Promoted to senior vice president and executive editor in 2007, Hirshey specializes in politics, current affairs, sports, memoir, pop culture, and humor."	male
"While subsequently appearing in Cinderella in Leeds, he collapsed in his dressing room. "	" The attending doctor administered morphine, to which Formby briefly became addicted."	male
"In 1973, he was their starting quarterback and led his team to the 61st Grey Cup. "	 Keeling was an assistant coach for the Stampeders from 1982 to 1983.	male
He also wrote editorials in the Greenville Delta Democrat-Times regarding social and economic intolerance in the Deep South that won him widespread acclaim and the moniker Spokesman of the New South. 	 The article was attacked on the floor of the Mississippi House of Representatives as a Willful lie by a nigger-loving editor.	male
Fernández Silvestre commented to the Spanish press about the letter that: This man Abd el-Krim is crazy. 	 I'm not going to take seriously the threats of a little Berber caid [judge] whom I had at my mercy a short time ago.	male
"Was archbishop for a long time, into his old age. "	" Was knowledgeable in several subjects, and was professor of astronomy and logistics at Uppsala University."	male
"At the Tenth International Medical Congress held in 1890 in Berlin, Koch unexpectedly introduced a cure for tuberculosis, which he called tuberculin. "	 The public trusted the famous physician and reacted enthusiastically.	male
"In 1910 he joined the National League, a secret Polish right-wing organization. "	" Rybarski was professor at the Jagiellonian University from 1917 until 1920, from 1921 until 1923 at the Warsaw University of Technology and from 1924 at the Warsaw University."	male
"He demands from the boy's family to pay 400,000 Francs within 24 hours. "	" The head physician advises the family to ask their friends, neighbors, and family for support."	male
What's worse is that the people's trust in Zinga diminishes since the patients he tried to cure all die. 	" Therefore, the witch doctor come up with a task of bringing the rain."	male
"However, Zoran Filipović re-joined the FR Yugoslavia national team in 1999 continuing his collaboration with Vujadin Boškov when he took over. "	 Filipović was the assistant at the Euro 2000.	male
On 24 May 2011 he was named new manager of II liga club Wigry Suwałki. 	 Since 2009 Vencevičius has been an assistant coach of the Lithuanian national team.	male
"Unable to have regular work because of his health, Selby decided, I know the alphabet. "	 Maybe I could be a writer.	male
"However, in his teens Humphries began to rebel against the strictures of conventional suburban life by becoming artistic, much to the dismay of his parents who, despite their affluence, distrusted art. "	" Humphries responded by becoming a voracious reader, a collector of rare books, a painter, a theatre fan and a surrealist."	male
"Kanto is strong enough to lift about 50 tons, his reflexes and speed allow him to dodge bullets, lasers, etc. "	 Kanto is a trained athlete and fine hand-to-hand combatant.	male
"In 1994, Holbrooke returned to Washington to become the assistant secretary for European and Eurasian Affairs, a position he held until 1996, when he resigned for personal reasons (he had recently married the author Kati Marton and wished to return to New York). "	" While assistant secretary, Holbrooke led the effort to implement the policy to enlarge NATO and had the distinction of leading the negotiation team charged with resolving the Balkans crisis."	male
"Steerpike uses his charm and fast tongue to insinuate himself with the castle's physician Dr Prunesquallor, and acts for a time as his apprentice. "	 From there Steerpike uses the doctor's connections to gain access to the upper hierarchy of Gormenghast.	male
This includes expanding his zoo to include a home for crossbred dogs and a club for rodents. 	" The doctor also takes time to solve a mystery with the aid of Kling, the Dog Detective."	male
"In 2010, the same university awarded him a Doctor of Medicine degree, based on his research and thesis on macrovascular complications of diabetes in adults in Botswana. "	" Dr Onen is a senior consultant physician at the Centre for Chronic Diseases, a private medical practice that offers treatment in a number of specialties, including Cardiology, Cardiovascular Diseases, Diabetes, Gastroenterology and Infectious Diseases, among others."	male
"Claiming a success rate of 50 percent, he presented the results at the Berlin Medical Congress and published a report, but the response from his medical peers was hostile and he did no further operations. "	" While generally treating these endeavours favorably, in their consideration of psychosurgery they reserved unremitting scorn for Burckhardt's surgical experiments of 1888 and opined that it was extraordinary that a trained medical doctor could undertake such an unsound procedure."	male
"There Lorenz Böhler was able to realize some of his most groundbreaking ideas: everything got specialized and standardized, records were kept for later (statistic) analyses, the most important information got written on the plaster and the patients got sorted according to their kind of physical injury, and those who were able to do some kind of work had to help at the military hospital. "	 For a short time in 1918 Böhler was in Italian war captivity and had to work as an advisory surgeon for Italian military hospitals.	male
He completed his doctorate from the University of Helsinki in 1930. 	 Ahlfors worked as an associate professor at the University of Helsinki from 1933 to 1936.	male
"After his stint as the host of Wake Up America on the fledgling network, McCuddy joined Fox News in 1996 as a regular contributor to various programming on the network. "	 For a brief time McCuddy was also a writer for Saturday Night Live.	male
"He is also the driving force behind the MEB Foundation, the MEB standing for Maintaining Excellent Balance, which principally promotes healthy living, and other positive lifestyle choices and motivation for school-age youth. "	" As a result, Keflezighi competed as an unsponsored athlete."	male
"In Medicine and Surgery he received his doctorate in 1956, where he was also a specialist in speech and sound disorders and ear, nose and throat qualifications. "	 Professor's Honorary Title Sonninen was awarded in 1981.	male
"Martin Amis, who was harshly criticized in America Alone but gave it a positive review, said of the style: Mark Steyn is an oddity: his thoughts and themes are sane and serious "	" Longtime editor and admirer Fulford also wrote, Steyn, a self-styled 'right-wing bastard,' violates everyone's sense of good taste."	male
"Architecture itself moves, he told a biographer, and, with a little chance, becomes a magnificent ruin. "	 Calatrava is also a sculptor and painter.	male
He holds a juris doctorate from the University of Connecticut School of Law. 	 Roach was a law clerk at various U.S. and V.I.	male
"The FATP privilege might not apply to certified public accountants who are not licensed to practice in the state in which the client lives (for example, in a situation where the client lives in New Jersey but works in New York, where he consults a CPA who is licensed in New York but not in New Jersey). "	 The advice must be treated as confidential by both the accountant and the client to be covered by the privilege.	male
He studied at the University of Wisconsin–Madison. 	" Bodwell served as clerk and treasurer for the township, later becoming a member of the township council, then reeve and later warden for Oxford County."	male
"But his principal work is the famous altar-piece in the sacristy of San Lorenzo, in the Escorial, representing the 'Adoration of the Miraculous Host.' "	" It is an immense composition, and occupied the painter seven years."	male
"On the other hand, he suggests, genre fiction writers tend to support themselves by book sales. "	 I'm a genre writer of a sort.	male
"The penalty for an offence was determined according to two factors: The local magistrate acted as examiner and sometimes as investigator, but his final role in legal cases was to determine the proper penalty for the offense that had been committed: he had to fix the nature of the offense as defined by the code, and to increase or reduce the associated penalty depending on the social relation between offender and victim. "	" While questioning a witness, the magistrate would look closely for five kinds of behavior: the person's statements, expression, breathing, reaction to the words of the judge, and eyes."	male
"He was educated in city and county schools and at sixteen began work as a janitor in the First National Bank of Neodesha, Kansas. "	 Woodring soon became assistant cashier at the First National Bank of Neodesha.	male
"Masterson was back in Dodge City on November 1, 1884, where he issued a small newspaper called Vox Populi which was devoted to local political issues. "	" Masterson, editor, which in appearance is very neat and tidy."	male
"When his term in the Senate ended in 1867, he was nominated to run again, but declined. "	" Dunning gained a national reputation as a lawyer, and was committed to criminal law."	male
"Should he do so, he commits a trespass to the person and is liable to damages. "	" However, if the plaintiff is informed by a doctor of the broad risks of a medical procedure, there will be no claim under trespass against the person for resulting harm caused; the plaintiff's agreement constitutes informed consent."	male
It began in February 2005 when Cussler sued Anschutz and Crusader for $100 million for failing to consult him on the script. 	" The writer also claimed breach of contract because Crusader had failed to take up the option of a second book, Anschutz counter-sued for alleged blackmail and sabotage attempts against the film prior to its 2005 release."	male
He created the Kantha Bopha Foundation in Zurich in 1992 and became its head. 	" As both a cellist and a medical doctor, Richner was known by patients, audiences, and donors as Beatocello."	male
"In 1974 he was admitted to Makerere University School of Medicine, graduating in 1979 with a Bachelor of Medicine and Bachelor of Surgery degree. "	 Aisu worked in the past as a Laboratory Specialist Medical Officer at the World Health Organization.	male
"Herrmann took on the role due to the character being an English villain, allowing him to portray an antagonist with an accent, as well as being able to work with animals and make a film for children. "	" The following year, Herrmann had a small role as a doctor in Are You Here."	male
"His two-volume book Cancer: Its Cause and Treatment, was widely reviewed in medical journals. "	 Bulkley was the editor of Cancer: A Practical Quarterly Journal Devoted to the Best Interests of Cancer.	male
"When Hempstead's term as governor ended on December 9, 1854, he attempted to run for the United States congress, but lost due to his opinion over prohibition. "	" Later, Hempstead was repeatedly elected to and served as Dubuque's county judge until 1867."	male
"In addition to novelisations, he wrote many nostalgic novels set in London, prompted by the success of his autobiographical radio drama series Our Family. "	 Pemberton first worked on the programme in 1967 as Assistant Script Editor and was promoted to the role of Script Editor during the production of the story The Tomb of the Cybermen.	male
"He has also worked to explain archaeology and Aztec civilization to the public through lectures, writings, and museum exhibits, and was an interviewee for the Harvard Gazette in 2018 on the topic of ancient Aztec religion. "	" Professor Matos has received many honors and awards, both in Mexico and in other countries."	male
"His state's awards include 5th and 4th Classes of the Order of Prince Yaroslav the Wise, 3rd Class of the Order of Merit, Order of the Red Banner of Labour, Order of the Badge of Honour, Order for Personal Courage, and Personal Firing Weapon. "	 Durdynets is an honorary professor of the National Academy of Internal Affairs.	male
"During his final illness, he was given the honorary title of Canon of St. "	" Ellerton was best known as a hymnologist, editor, hymn-writer and translator."	male
He appeared as a teacher in the romantic comedy Breathing Room/'Til Christmas (1996). 	 Spreckman's Boat (also 1996) was an ensemble piece which featured Futterman as a smarmy doctor in an interracial relationship.	male
In 2019 he became a member of the German Academy of Sciences Leopoldina. 	 Cederman was and is the principal investigator in several research projects with funding from the Swiss National Science Foundation and the Swiss Network for International Studies.	male
"He did most of his work together with his wife Raili Pietilä (Raili Inkeri Marjatta née Paatelainen, 15 August 1926 – 16 May 2021); indeed, after 1963 all their works were officially attributed to Raili and Reima Pietilä. "	 Reima Pietilä was a professor of architecture at the University of Oulu from 1973 to 1979.	male
"On February 15, 2015, Pavel Voitov and Artur Narcissov attacked a janitor in Vykhino, but he actively resisted. "	" The criminals were forced to flee, and the janitor was able to testify and describe them."	male
"Despite opposing the war, he volunteered for combat duty first as a rifleman then as a radio operator, spending time in one of the worst sectors of the war before being invalided out by a lung infection after 15 months' service. "	" Werth was an unclassifiable writer with an acid prose, who wrote of the inter-war period as well as advocating against colonialism (Cochinchine, 1928)."	male
"William Rondina is an American designer as well as the Founder, CEO and Chairman of The Connaught Group, Ltd and William Rondina, Inc. in New York City. "	 Rondina is a philanthropist and art collector.	male
He earned his master's degree in biology at Reed College and his PhD at Princeton University in 1943. 	" After college, McElroy became a professor at Johns Hopkins University."	male
"Investigating a chemical leak from the floor above, he discovers that the inhabitant directly overhead is a strange, old, and reclusive physician. "	" The doctor demonstrates supreme medical skill, and saves the narrator with a combination of medications."	male
"Additionally, he won wrestling, boxing and lacrosse championships during his playing career. "	 Conacher retired as an athlete in 1937 to enter politics.	male
He joined the Boston University faculty in 1975 teaching film history classes at the College of Communications. 	 Manvell was named University Professor in 1982.	male
"Interpreting the contributions of Marx and Weber, in particular, as foundations for a dynamic theory of modern society, he starts out from the proposition that it is only from the perspective of “globalization” (including the debates about restructuring, transnational corporations, and neo-imperialism) that the contradictions and paradoxes of modern society can be disentangled.[citation needed] The spectrum of his theoretical reference points reach from the critical theory of the Frankfurt School at one end, to Joseph Schumpeter's social theory of capitalism, at the other. "	" Dahms is also associate editor of Basic Income Studies, Soundings."	male
"A widely believed story, summarized in an article by columnist Tracy Ringolsby, holds that a hospitalized writer from Philadelphia had turned in a ballot with Campanella listed as his first-place and fifth-place vote. "	 It was assumed that the writer had meant to write Snider's name into one of those slots.	male
"In February 1934, he was appointed the Head of Department of Military-Engineering Science of General Staff Academy. "	" Since 1936, Karbyshev was an assistant to the Head of Department of Large Formations' Tactics of the Academy."	male
"He says that Haddock is currently horse riding, but he shortly returns minus the horse. "	" Haddock introduces their old friend Professor Calculus, and then tries to show Tintin a magic trick to turn water into whisky, which fails."	male
"It was first given to him by his grandparents, due to a resemblance to the character Kum-Kum from the anime Wanpaku Omukashi Kumu Kumu which was Agüero's favourite television programme as a child. "	 It's not every day an athlete is nicknamed after a cartoon character!	male
"During the 1940s and 1950s, he studied at various Peruvian universities and obtained degrees in literature, history, and law. "	" When the Peruvian government decided to reopen an old Catholic seminary in Ayacucho and make it into a modern university dedicated to improving the condition of the region's impoverished native population, Morote joined the new institution as professor of anthropology and vice-rector."	male
"He then went to St Catherine's College at the University of Oxford where he read Philosophy, Politics and Economics. "	" After Oxford, Mabey worked as a lecturer in Social Studies in Further Education at Dacorum College, Hemel Hempstead, then as a Senior Editor at Penguin Books."	male
"He was close to his uncle Octavien de Saint-Gelais (1466–1502), bishop of Angoulême since 1494, himself a poet who had translated the Aeneid into French. "	" Mellin, who had studied at Bologna and Padua, had the reputation of being doctor, astrologer and musician as well as poet."	male
"In 1919, the Laboratory became a part of the Warsaw University of Technology, where, as a professor, Miklaszewski worked until the end of his life. "	" Professor Miklaszewski was very active in the scientific, didactic, organizational and publishing fields."	male
In only one year (1805) he was raised to Professor aged only 24. 	" This was as Professor of Zoology, Human Anatomy and Comparative Anatomy at Landshut University."	male
"He was chosen a member of the Académie des Sciences in 1836, filling the seat of André-Marie Ampère. "	" Sturm became répétiteur in 1838, and in 1840 professor in the École Polytechnique."	male
"More specifically, the defendant argued that the officer did not believe, reasonably, that his safety was threatened "	" Relying heavily on the indisputable video evidence that contradicted the officer's testimony on multiple points, the judge agreed with the defense, and barred the evidence of the handgun."	male
Resident Friedrich Muench became known for his expertise in the cultivation of grapes and wine making. 	 Muench was a prominent writer and lecturer and wrote a number of books.	male
"Caputo received his BA in 1962 from La Salle University, his MA in 1964 from Villanova University, and his PhD in philosophy in 1968 from Bryn Mawr College. "	" Caputo is a specialist in contemporary continental philosophy, with a particular expertise in phenomenology, hermeneutics, and deconstruction."	male
He was a volunteer editor at Coach House Books from 1975 to his death. 	" During the 1970s and 80s, bp was a contributing editor of Open Letter, a literary magazine."	male
Later in his tenure he used health care funding cuts as a mechanism to balance the state budget. 	" After years of assuring doctors that the state sick tax would be used only to fund health welfare programs, in 2009 Pawlenty recommended a 3% cut in physician reimbursements from the state and asked that the sick tax be put instead into the state's general budget."	male
"In 2019, he was made a Distinguished University Research Professor in the Department of Building, Civil and Environmental Engineering. "	" Haghighat serves as a subject matter expert on various national and international committees, and Editor Board member of several international scientific journals."	male
"The first band he saw live was Yes at Usher Hall, Edinburgh, in 1974. "	" Fish worked as a petrol pump attendant, gardener, and from 1977 until 1980 worked in forestry at the Bowhill Estate in Selkirk."	male
"In 1828 he was named professor of physiology, pathology and semiotics at the University of Dorpat. "	 Rathke was a professor of zoology and anatomy at Königsberg from 1835 to 1860.	male
"In a closed trial, he was denied the right to examine evidence and to call witnesses. "	 Orlov's summation was interrupted many times by the judge and the prosecutor and by spectators who shouted spy and traitor.	male
"Fraternal correction (correctio fraterna) is the admonishing of one's neighbor by a private individual with the purpose of reforming him or, if possible, preventing his sinful indulgence. "	" This is distinct from an official disciplining, whose mouthpiece is a judge or other like superior, whose object is the punishment of one found to be guilty, and whose motive is not so directly the individual advantage of the offender as the furtherance of the common good."	male
"He also owned houses elsewhere in Crimea, such as Stary Krym and Yalta. "	 Aivazovsky was the most influential seascape painter in nineteenth-century Russian art.	male
"Gauguin's art became popular after his death, partially from the efforts of dealer Ambroise Vollard, who organized exhibitions of his work late in his career and assisted in organizing two important posthumous exhibitions in Paris. "	" Gauguin was an important figure in the Symbolist movement as a painter, sculptor, printmaker, ceramist, and writer."	male
"He was upset when Lahovari died not too long after, and authored his obituary. "	 Caragiale also became a collaborator on Filipescu's journal Epoca and editor of its literary supplement.	male
"In 1989, he became a Fellow of the Royal Society of Literature. "	" O Choille gu Bearradh was the Saltire Society Scottish Book of the Year for 1990, and MacLean won the McVitie's Prize for Scottish Writer of the Year."	male
"He became seriously ill and moved to Verona, where he died. "	 Cantarini was principally a painter of the Counterreformation who painted religious subjects.	male
"In a decision on May 25, 2018, the Court of Appeal agreed with Kent, awarding him an additional $200,000 in costs, and ruling: we respectfully disagree with the trial judge's conclusion that the appellant's allegations of fraudulent concealment and the giving of false evidence were unproven. "	 It follows that the trial judge erred in penalizing the appellant for having made these allegations.	male
"In 1999, he was elected to the city council of Tehran in the first city elections after the 1979 revolution. "	" Hajjarian was also the editor of Sobh-e Emrooz newspaper, which was a strong advocate of Khatami's reforms."	male
He studied at the University of Munich under the noted chemist Justus von Liebig; he was Liebig's last student. 	 Loew became associate professor at Munich University in 1886.	male
"He has regularly appeared on BBC Local Radio, and has also written a biweekly column for the Worcester News. "	" Serrell is an avid collector, living in a house full of tat."	male
"The initial operation, John's successful post-surgery career, and the relationship between the two men is the subject of a 2013 ESPN 30 for 30 documentary. "	 The risk of injury to the throwing athlete's UCL is thought to be extremely high as the amount of stress through this structure approaches its ultimate tensile strength during a hard throw.	male
"In his 1913 thesis, he derived the Fokker–Planck equation along with Max Planck. "	 Fokker became a physics teacher at the Gymnasium of Delft after 1918 and was appointed in 1923 as the first professor of Applied Physics at the Technische Hoogeschool Delft (today Delft University of Technology).	male
"After 1931, he was renamed Assistant Commissioner D and became responsible for policy and planning. "	" By the end of World War II, Assistant Commissioner A (Operations and Administration) was responsible for all uniformed police, including specialist units, except traffic police, which were under Assistant Commissioner B (Traffic)."	male
"The Bobcats fell to 3–7 in 1981, and despite his popularity in Bozeman, Lubick was fired. "	 Lubick moved on to the Division I-A ranks as an assistant coach.	male
"The B side and bonus download track of the single called Ghost Camp, a song he co-wrote with former Smiths guitarist Craig Gannon, was written for a Salford Lads' Club award-winning play. "	" The writer said: Lazy Bohemians is a self-deprecating swipe against those whose talk about a revolution that never seems to get anywhere, a personal wake-up call to political apathy."	male
"To help reduce anxiety and increase patient comfort, men who have an aversion to needles may consider a no-needle application of anesthesia while the 'no-scalpel' or 'open-ended' techniques help to accelerate recovery times and increase the chance of healthy recovery. "	" After a short recovery at the doctor's office (usually less than an hour), the patient is sent home to rest."	male
A sailor and his girlfriend were walking when four zoot suiters blocked the sidewalk in front of them. 	" The young zoot-suiter and the sailor stood their ground in silence until finally, the sailor backed away."	male
"In 2008, Effendy successfully completed his Doctoral program in military sociology from the Airlangga University. "	 Muhadjir is currently listed as professor of Sociology Department in the State University of Malang.	male
He studied also with Porcelio Pandone (1405–1485) and Gaspar Veronese. 	" Sabellicus became professor of eloquence at Udine in 1473, but was dismissed in 1482."	male
"A French spy who saw him in Brazil as a prisoner on the USS Constitution, after HMS Java rescued them from the tropical seas, wrote that Maturin was Five foot six, slight build, black hair, pale eyes, muddy complexion, three nails on the right hand torn out, both hands somewhat crippled: speaks perfect French with a southern accent. (quoted in The Surgeon's Mate Chapter 11). "	" Although a skilled linguist, Maturin never quite grasps naval jargon or the workings of a ship, a narrative ploy which allows the author to provide the reader with technical information by having helpful crewmates explain things to the ship's doctor."	male
His young-adult novel Now I Know (1987) is based partly on his experiences as a monk. 	 Chambers left the monastery in 1967 and a year later became a freelance writer.	male
"He was married to Susan with whom he had eight children: Marguel, Jobaner, Rhudiza, Jarrel, Emily Rose, Pachel Baron, Rudyard James and Erna Sue. "	" A prolific writer, Lariosa wrote 300 poems, 140 stories, dramas, and novels."	male
