context	segment	gender
"Officer was 15 years old when she was playing in the Highlander Curling Club in Winnipeg, Manitoba. "	" I was a bit star-struck, Officer said."	female
"Her last match for the USA was on November 5, 2008, against the Korea Republic. "	 Scurry was appointed general manager of the WPS franchise magicJack beginning with the 2011 season.	female
"In 2018, Chando made her directorial debut with her short film LPM, Likes Per Minute. "	" It screened at the inaugural Mammoth Film Festival, where Chando also serves as an operations manager."	female
"Fearing that Erythrina succumbed to temptation for power, Pollack visits her "	" The elderly Charteris, an early military computer programmer, reveals that the Mailman was not an extraterrestrial, but a National Security Agency AI research project to protect government systems."	female
Pornthip is very proud of her work and that it ensures her a place in heaven. 	" Graduating from the Faculty of Medicine, Mahidol University, in 1979, Pornthip became a medical officer in the Ministry of Public Health."	female
"Born in Bedford, Beardsmore attended the independent Dame Alice Harpur School in her hometown, then studied for a BA in English and Politics at the University of Newcastle upon Tyne and also went to Luton College of Higher Education. "	 Beardsmore joined the BBC in 1977 as secretary to the Manager of Operations and later as a production assistant.	female
"In her later years, and like many big soprano voices, Rysanek reverted to dramatic mezzo-soprano roles like Herodias in Salome, Klytemnestra in Elektra and the Kostelnička in Janáček's Jenůfa. "	" Work (composer), role, conductor, year of recording, label."	female
"After spending time in India teaching English, Allsopp returned to the UK and began a series of positions, working for Country Living and Food & Homes Magazine and her mother's business, Hindlip & Prentice Interiors, and studying at Christie's. "	" Allsopp was reported in 2008 and 2009 to be an advisor to the Conservative Party on housing matters, but has denied this."	female
"The court was told that during the period in question, Christian had two girlfriends of legal age. "	 One was a pest control officer who came to Pitcairn to rid the island of rats.	female
"After the 2002 elections, she remained Vice Chancellor on a provisional basis until the coalition between ÖVP and FPÖ was renewed in early 2003, and has since had no involvement in politics. "	" Since 2004, Riess-Passer has been the CEO of the Wüstenrot-Gruppe."	female
"Later, she received a Doctor of Philosophy in International Health Studies from Queen Margaret University, in Edinburgh, Scotland. "	 Ssali is an experienced social scientist with a long track record in the field stretching back to the late 1990s.	female
"She was educated at the University of Otago, where she graduated with a BA in languages and a Bachelor of Music (honours). "	 Marillier taught music at the high school and university levels and has also served as a choral conductor and opera singer.	female
In 1980 she was commissioned as an Engineer Officer through the Ohio Army Guard's Officer Candidate School. 	" Ashenhurst commanded and held staff officer assignments from battalion, company, brigade, and Joint Force Headquarters."	female
"With the involvement of her high school music department, Paulini was also a participant in Sydney's annual Schools Spectacular variety show. "	" After leaving high school, Paulini worked in a retail clothing store and became a full-time musician."	female
Her first assignment was at Bolling Air Force Base in Washington where she worked as an intelligence research specialist. 	 Montes advanced rapidly through the ranks at the DIA and became its most senior Cuban analyst.	female
"Murby was a founder member of the Fabian Women's Group, and served as its treasurer in its early years. "	" By the 1920s, Murby had become a health inspector."	female
"Grace is a work of art herself, as are the covers for Island Life, Slave to the Rhythm and Living My Life, but best of all is the louche image of Nightclubbing by Jean-Paul Goude, part Tretchikoff's Green Lady, part the best advert for smoking you've ever seen. "	" According to i-D, it was a series of consistently stellar album artwork that helped propel [the singer] from musician to icon."	female
"The two remaining convicts begin to suspect the undercover cop, and threaten to kill the geologist if she doesn't reveal herself. "	" A fight ensues between the convicts and the undercover officer, assisted by the geologist."	female
"While flying a P-59 jet fighter during gunnery training, she witnessed tracer rounds coming within feet of the aircraft's nose. "	 The job of a test engineer was a dangerous one.	female
"Hala Moddelmog (born January 3, 1956) became the first female president and CEO of the Metro Atlanta Chamber (MAC) in January 2014 following a career in the corporate and non-profit sectors. "	 Moddelmog has 19 years of career experience in president and CEO roles.	female
She clerked for Justice Alan B. Handler of the New Jersey Supreme Court and has taught at University of Washington since 1996. 	" As of 2011, Ramasastry is a senior advisor in the International Trade Administration at the US Dept."	female
"In 1209, William I of Scotland sent his daughters Margaret and Isobel to John as hostages to keep peace between Scotland and England, and they were also imprisoned at Corfe Castle along with Eleanor. "	 They were sometimes allowed to ride out under the strictest guard.	female
She won the first of her state prizes in 1950 for this work. 	 Feoktistov became a laboratory chief in 1952.	female
"Manchu Princess, Japanese Spy: The Story of Kawashima Yoshiko, the Cross-Dressing Spy Who Commanded Her Own Army is a 2015 book by Phyllis Birnbaum, published by Columbia University Press. "	" According to the author, the reputation of Kawashima being a soldier and spy was likely inflated."	female
"As the first female chief minister of West Bengal, one of her first decisions was to return 400 acres of land to Singur farmers. "	" The cabinet has decided to return 400 acres to unwilling farmers in Singur, the chief minister said."	female
"She reported that she briefed no go-around because no takeoffs were authorized on the runway at night or in IMC conditions; however, the first officer knew this was incorrect, but did not challenge the captain. "	 The captain said the first officer was passive and quiet.	female
"In 1989, when she was first approached by Bendon to promote their lingerie in Australia, Macpherson saw an opportunity to reverse their strategy and suggested a licensing arrangement, with products bearing her name and designs created in partnership with Bendon's team. "	" Macpherson took a significant role in the development and management of the company, serving as chief marketing officer and later Creative Director."	female
One of her major innovations was her creation of an apparatus for radio-wave reception. 	 Hamburger joined the Swiss military in 1939 and was promoted to chief of the telecommunication troops in 1950.	female
"Lady Rosebery owned large investments in North America, including ranches in Texas and mines in Montana. "	 The newspaper went on to describe Rosebery as looking like a prosperous farmer.	female
The Vital Voices Global Leadership Network connects thousands of women leaders who have participated in Vital Voices conferences and training programs around the globe. 	 Verveer served as Chair of the Board and Co-CEO until early 2009.	female
"Following the Quackenbush events and the term of the acting commissioner (during which period Ossias was assigned only minor cases, thereby appeasing insurers allegedly lobbying for her termination), John Garamendi was reelected Insurance Commissioner. "	" Under Garamendi, Ossias served as lead counsel/project manager in CDI's case involving the claims and business practices of the nation's largest disability income insurance holding company, UnumProvident Corp."	female
"Her research resulted in her coauthoring a book entitled The Complete Capuchin [1] which explores the lives of capuchin monkeys in relation to their lives in nature, including their physical, mental and social characteristics. "	" Regarding gender and science, Fedigan's interest began with how the gender of the scientist affects research on sex differences and moved to a broader focus on the role of gender in scientific disciplines."	female
	 The award is given to “significant contributions to the geophysical sciences by an outstanding early career scientist.”	female
"Kelleher also site managed Intel's Rio Rancho, New Mexico Fab 11X fabrication facility for a period before finally moving to Portland, Oregon in 2015 where she lives as of 2018. "	 Kelleher was general manager of the Fab/Sort Manufacturing organisation.	female
"Shortly after midnight, a westbound driver drifted out of lane; she was later ruled to have been legally drunk at the time. "	 The driver got out to inspect the damage.	female
"Williams put much effort into working with youth choirs to perform her works, including Mary Lou's Mass at St. "	 It marked the first time a jazz musician had played at the church.	female
"From 1992 to 1998 she was a visiting associate professor of the Department of Surgery, Keio University School of Medicine, Tokyo, and in 1999 was promoted to a visiting professor of the university. "	 Mukai was assigned the deputy mission scientist for STS-107.	female
"During her first job interview with an insurance company, Koss, who was engaged at the time, was rejected for the reason that married women will have children and leave. "	" Being able to create margins, headings and page numbers on the fly, Koss was the first programmer to attempt computer based word processing."	female
"The Know-Nothing spirit, which had but a short time previously led to the Philadelphia riots was still rampant, and the sisters had much to suffer from bigotry and difficulties of many kinds. "	" Shortly afterwards they were given charge of several parochial schools, and thus entered on what was to be their chief work in the coming years."	female
"Morissette (as the driver) gets out of the car, and all her passengers have disappeared. "	" The driver in a red knit beanie was the one in control, the responsible one."	female
"But Rocky is terrible to Tib, even ridiculing her in front of friends! "	 Eventually Tib meets a kind & handsome soldier while ice skating and they fall in love.	female
She is the first female conductor to be named chief conductor of the Vienna RSO. 	" Alsop is to hold the title of chief conductor designate with immediate effect, through the 2018–2019 season."	female
She set three world records: in the 1000 m in 1972 and in the 4×800 m relay in 1969 and 1976. 	 Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.	female
Between 2015 and 2017 she was named three times as an NFHCA All-American while playing for Louisville Cardinals. 	" While based in Louisville, Kentucky, McFerran also worked as a goalkeeper coach at a local field hockey club, IFHCK."	female
"Confused, Milja turns to a female guard and asks her what happens next. "	 The guard tells Milja that a vote will be held to decide whether or not to let Milja stay.	female
"While she is reported in some circles to have been one of the primary architects of the HTS program, she was not. "	" Some time in 2007, McFate joined HTS as the Social Science Advisor."	female
"Bush administration, then-Labor Secretary Elizabeth Dole recruited her for the Department of Labor. "	" Dominguez served as Assistant Secretary for Employment Standards, Director of the Office of Federal Contract Compliance Programs (OFCCP) and Architect of the Labor Department's Glass Ceiling Initiative."	female
The person sitting in the vehicle's passenger seat was caught by police putting a plastic baggie with syringes in her purse. 	" When paramedics arrived, they administered Naloxone to Morasca, who was physically combative throughout the process, biting a police officer's arm after having been placed in an ambulance."	female
"She studied European Studies at Maastricht University in the Netherlands, and then earned a LLM from the University of Edinburgh. "	 Andreeva then worked as a press officer for the Bulgarian commissioner.	female
"In the 2015 Women's World Cup in Canada, they became the 1st Senior Australian Football Team to win a knockout match in a World Cup when they defeated Brazil 1–0 in the Round of 16 before losing 1–0 to Japan in the quarter finals. "	" Currently, Stajcic stands as the only Australian-born head coach to win a match at a FIFA World Cup."	female
She also finished 17th in the two-woman event at the 2005 FIBT World Championships in Calgary. 	 Gavine-Hlady also was awarded the track and field award for most improved coach.	female
"Among them, she has won an Academy Award, three Golden Globes, a BAFTA, an Emmy, two David di Donatello, and was the first-ever recipient of a Leopard Club Award, which honors film professionals whose work has left a mark on the collective imagination. "	 Officer of the Order of Arts and Letters.	female
"A short time into her part-time job, the store's owner stepped down and offered Bestwick to take over the business, to which she agreed. "	" At Microbyte, Bestwick was promoted time and time again, eventually becoming promotions manager and later sales manager."	female
She is noted for her interpretations of French mélodies and German lieder. 	" Stutzmann also plays piano, bassoon and is a chamber musician."	female
"A 911 caller reported that a woman had been speeding down the street, struck a parked car, got out of the vehicle, and then left on foot. "	" Forty minutes later, another call was placed indicating that the driver had returned."	female
"While not seen by the others as a superhero, she is very intelligent and organized. "	" Concierge is present on most missions, often seen with a tablet computer, filling in with needed resources that others often lack."	female
Kirby says that her mother is still very important in her life. 	 I remember sitting on the coach back from the last game of the season and I just cried.	female
In 2003 she graduated from the Moscow State Academy of Instrument Engineering and Information qualified as an economist. 	" Prior to enrollment as a cosmonaut, Serova had worked as an engineer of the 2nd category for the RSC Energia, and in the Mission Control Center."	female
In her spare time she was involved with a number of cultural and sporting initiatives as well as writing for the local paper and co-writing a book on the history of the performing arts. 	 Parsons also served as Cultural Officer from 1984-1989 and has been active in culture and sports.	female
"Dr. Mathur has a teaching experience of more than 16 years, she started her career as an assistant professor in 2003 at Daulat Ram College, University of Delhi. "	 Dr. Mathur is a very proactive Scientist and has been into various extramural and administrative activities.	female
"After receiving her MFA, Guzman returned to Apple and worked there for five years on projects including FaceTime, iMessage, and additional emoji sets. "	" As of 2020 Guzman is the CEO and founder of Tijiko, a company centered on digital coaching."	female
"She was the nominee for comptroller of the currency before her nomination was withdrawn at her request on December 7, 2021. "	 Omarova previously served as an advisor within the Department of the Treasury.	female
"Once a yellow pony steps out of the train, Twilight and her friends think that she is Ms. Harshwhinny and go to welcome her. "	" The friends show the inspector the castle, who seems to have claustrophobia and altocelarophobia."	female
She captained both Orioles and Fever. 	" After retiring as a player, Rosman became a coach."	female
She is married and has been a medical doctor since 2009. 	 Rottländer is currently chief resident in internal medicine at a hospital in Switzerland.	female
"In 1976 she was promoted to Manager of Children's Programs by Margaret Loesch, then Director of Children's Programs. "	" Animation in 1980, and eventually became a vice president and general manager."	female
"An Independent, she was the first female Chancellor of Austria. "	" Bierlein served as the advocate general of the Procurator's Office – essentially the country's chief public prosecutor – from 1990 to 2002, as well as a member of the executive board of the International Association of Prosecutors from 2001 to 2003."	female
She continued to teach immunology online until her death. 	 Pontzer joined the National Center for Complementary and Integrative Health (NCCIH) as a scientific review officer in 2002.	female
"That year she also won first prize at the Festival de la Chanson at Ostende, Belgium. "	 Leyrac was named an Officer of the Order of Canada in 1967 and was the subject of an hour-long documentary on CBC television in 1972.	female
"The final member of Empowered's primary supporting cast is an immortal, cosmically powerful being called The Caged Demonwolf, whom Empowered prevented from destroying the Earth by imprisoning its essence within a bondage belt gained from another of her previous misadventures. "	" While The Caged Demonwolf was initially hostile, it has since become both an advisor and friend to Empowered, Thugboy and Ninjette."	female
"In 1990s her interactive art projects, mostly occupied with metaphors, tele-presence and relation of the real world and cyber-space, were featured in magazines such as Hotwired, and presented at Ars Electronica arts and technology festival's Net Art selection in Linz, Austria in 1997. "	" Bulaja was the originator, editor-in-chief, manager, director and designer of the project."	female
"The writers have cleverly embraced the gap Mags left behind; instead of trying to replace her directly, they've used her absence to create the sense of a town on the precipice of a crime war. "	" This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with."	female
One of the most significant contributors of Garm was Tove Jansson who started her career in the magazine as a cartoonist in 1929 when she was just fifteen. 	 Over time the former became the magazine's chief illustrator.	female
"In 2004, she accepted a position as assistant coach for Ohio State University, to work with Buckeyes women's ice hockey head coach Jackie Barto, who had been Lachapelle's coach at Providence. "	 Lachapelle stayed as the assistant coach at Ohio State from 2004 to 2008.	female
"During the Second Italo-Ethiopian War she and her family were prisoners of war and were sent by the Italians to the prison camp on the Italian island of Asinara and later to Mercogliano, near Naples. "	 Kontorowicz and Guèbrou returned to Ethiopia where Kontorowicz was appointed as musical director of the band of the Imperial Body Guard.	female
"In September 2004, Exley scored after four seconds of a League Cup tie against Aston Villa from inside her own half. "	" Exley was top scorer for Doncaster Belles in the following two seasons, winning the manager's Player of the Year award in 2006."	female
"She has worked in a range of scientific and environmental management roles in addition to her Antarctic roles, including environment negotiator for New Zealand free trade agreements, and establishment unit convenor for the Crop and Food Research Institute. "	" Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012."	female
"She started her career as a striker, but as her career progressed, she moved further back on the field, and was playing toward the end of her career in central defence. "	" Apart from playing football, Medalen worked as a police officer."	female
Cao's first international debut was at the 2003 World Wushu Championships where she was the world champion in women's changquan. 	" Around this time, Cao became the coach of the Shandong Wushu Team."	female
"During her campaign announcement in 2015, Hewitt stated, People are tired of career politicians. "	" As an engineer, I am a problem solver."	female
"Her students, in several sports, became national champions and participants of world and European championships. "	" Senior coach School of Olympic Reserve, Bialova has thirteen years working with athletes in wheelchairs."	female
"She participated in the 2013 London Marathon in aid of Age UK, the Deloitte Ride Across Britain from Lands End to John O'Groats, the Prudential London Triathlon, and a marathon row for cancer research. "	 Sotherton is a performance coach and specialises in running.	female
He is best known for founding the travel agency Thomas Cook & Son. 	" At the age of 10, Cook started working as an assistant to a local market gardener for a wage of six pence a week."	male
Other sources claim he lost his hand in a hunting accident. 	 Giuffrè was trained as an agricultural sciences specialist.	male
Kur received a bachelor's degree from Ithaca College in 1970 and his masters of communications at Columbia University. 	" Kur's first job in journalism was for the Eastern Educational Network as a researcher, reporter and writer."	male
"After his time with the Volunteers, he spent two years after that as the quarterbacks coach at Southeast Missouri State. "	 Gruden then moved to the University of the Pacific in 1989 as offensive assistant as the tight ends coach.	male
"He also was a beat reporter covering the Yankees, Mets, Giants, and Jets. "	 Reali joined ESPN in 2000 as a researcher and writer for 2 Minute Drill.	male
"In late November 1937, Michalske returned to Lafayette College for his second year as the head coach of the basketball team. "	 Michalske was hired as an assistant football coach and scout for the Cardinals.	male
This outlook is reflected in some of his early writings. 	" Tanizaki had a brief career in silent cinema, working as a script writer for the Taikatsu film studio."	male
He has also won awards for his reporting on gun violence and the sexual abuse of children by Catholic priests. 	 Lahman was a senior editor for Total Sports Publishing from 1999 to 2001.	male
Lao She lived there until his death 16 years later. 	 The courtyard contains persimmon trees planted by the writer.	male
"Subsequently, he was invited to the editorial board of Nyugat and became a close friend of its editor, the post-symbolist poet and writer Mihály Babits. "	" During World War II, Illyés was nominated editor-in-chief of Nyugat following the death of Mihály Babits."	male
"He was interested in computers at a young age; when Stallman was a pre-teen at a summer camp, he read manuals for the IBM 7094. "	 Stallman was also a volunteer laboratory assistant in the biology department at Rockefeller University.	male
"Between the ages of 20 and 25, he sent in a large number of submissions to comics companies, although he ultimately abandoned this approach to breaking into the industry, considering it too much of a lottery. "	" Best known as a writer, Bendis started out as an artist, doing work for local magazines and newspapers, including caricature work."	male
"He was an unsuccessful candidate for the South Dakota Senate in 1894, but in 1896, he ran successfully for South Dakota Attorney General, defeating the nominees of the Republican and Prohibition parties. "	" As attorney general, Grigsby was responsible for ending the investigation into supposedly missing funds in the office of the State Auditor."	male
In only one year (1805) he was raised to Professor aged only 24. 	" This was as Professor of Zoology, Human Anatomy and Comparative Anatomy at Landshut University."	male
"Tenshō Shūbun (天章 周文, died c. 1444–50) was a Japanese Zen Buddhist monk and painter of the Muromachi period. "	 Shūbun was born in the late 14th century in Ōmi Province and became a professional painter around 1403.	male
"In 1913, he created Keeping Up with the Joneses, based on his Nassau County experiences. "	" After retiring from cartooning, Momand became a portrait painter."	male
"He laid out the botanical gardens at Messina in 1635, where he cultivated many exotic medicinal plants (now the Orto Botanico Pietro Castelli of the University of Messina). "	" Castelli was equally distinguished as a botanist, chemist, and surgeon."	male
As a consultant he advised partners in the European Processor Initiative. 	" From 2019, Braam has been a Visiting Professor of Physics at Oxford University."	male
He earned his master's degree in biology at Reed College and his PhD at Princeton University in 1943. 	" After college, McElroy became a professor at Johns Hopkins University."	male
"His state's awards include 5th and 4th Classes of the Order of Prince Yaroslav the Wise, 3rd Class of the Order of Merit, Order of the Red Banner of Labour, Order of the Badge of Honour, Order for Personal Courage, and Personal Firing Weapon. "	 Durdynets is an honorary professor of the National Academy of Internal Affairs.	male
Resident Friedrich Muench became known for his expertise in the cultivation of grapes and wine making. 	 Muench was a prominent writer and lecturer and wrote a number of books.	male
"Wrenfordsley qualified as a solicitor, became a journeyman lawyer in Dublin and at the English Bar, called to the bar on 30 April 1863, he was junior counsel for the Privy Council office in House of Commons inquiries into the foreign cattle market. "	 Wrenfordsley later joined the colonial service and was appointed as a puisne judge at Mauritius in 1877.	male
"Historically, once in possession of the benefice, the holder had lifelong tenure unless he failed to provide the required minimum of spiritual services or committed a moral offence. "	" At one time, an incumbent might choose to enjoy the income of the benefice and appoint an assistant curate to discharge all the spiritual duties of the office at a lesser salary."	male
"His own works included mannerist mythological subjects, but also portraits and genre paintings influenced by Pieter Bruegel the Elder, such as the Kermis in the Hermitage Museum. "	" As a writer van Mander worked in various genres: drama, poetry, songs, biography and art theory."	male
He is the closest thing to me genetically. 	 And in my prime I was a super athlete.	male
The book intervenes just as a hand grenade is thrown at him. 	 A mad professor has developed a virus that kills everyone once released.	male
"In 1949, he moved to Paris and exhibited work throughout France, Germany and Switzerland.[citation needed] He then moved to Alba, near Avignon, where he remained until 1955. "	 Obregón is primarily a painter.	male
"When the Redskins advanced to Super Bowl XXVI, Kornheiser and his Post colleagues Jeanne McManus and Norman Chad drove in a 38-foot recreational vehicle decorated as the Bandwagon for a 1,200-mile journey to Minneapolis, Minnesota. "	 Kornheiser later described the Bandwagon columns as the most fun I ever had as a writer.	male
"The removal of internal organs from three of the victims led to contemporary proposals that considerable anatomical knowledge was displayed by the murderer, which would seem to indicate that his occupation was that of a butcher or a surgeon. "	" Most of the anonymous confessional letters were dismissed by the police as hoaxes but one, known as the From Hell letter after a phrase used by the writer, was treated more seriously; it was sent with a small box containing half of a preserved human kidney."	male
Johnny tries to enlist his fellow newsboy friends to help prove his father's innocence. 	" They try to convince the judge, but are unsuccessful."	male
From 1939 until 1940 he was Vice-Minister of War of the Polish Government in Exile in London. 	 From 1945 until 1973 professor of the Polish University in Exile.	male
"County, California sex industry publisher who both advertised in the paper and allowed Kunkin to use his presses after he lost his original printers. "	 Kunkin stayed on as editor for about two years and then left.	male
"Despite his limited success on the main ATP circuit, Sluiter won 10 ATP Challenger Tour titles during his career. "	" Though a singles specialist, Sluiter was also an occasional doubles player."	male
His poems were mentioned in the book Ignorance written by Milan Kundera. 	" Skácel was the editor of Host do domu, an important literary magazine between 1963 and 1969."	male
"In his early teens, he was first exposed to computing when he was given a Commodore 64 computer, which he used to teach himself about computing and computer networks. "	" Kehoe wrote two books and a number of technology articles in the specialist press (e.g., Boardwatch Magazine) on the topic of the Internet."	male
"During the next two months he flew six more sorties against targets including Berlin, Hamburg and Karlsruhe, before being posted to No. "	 14 Operational Training Unit as an instructor.	male
"Following the split of party leader Jay Lovestone and his cothinkers in 1929, Herberg remained loyal to them, a decision earning his expulsion from the party on September 10, 1929. "	" Thereafter Herberg joined the so-called Lovestoneites, remaining with that organization until its termination at the end of 1940, serving as editor of the group's weekly newspaper, Workers Age."	male
"He was chosen a member of the Académie des Sciences in 1836, filling the seat of André-Marie Ampère. "	" Sturm became répétiteur in 1838, and in 1840 professor in the École Polytechnique."	male
"Albee insisted that he did not want to be known as a gay writer, saying in his acceptance speech for the 2011 Lambda Literary Foundation's Pioneer Award for Lifetime Achievement: A writer who happens to be gay or lesbian must be able to transcend self. "	 I am a writer who happens to be gay.	male
"Despite opposing the war, he volunteered for combat duty first as a rifleman then as a radio operator, spending time in one of the worst sectors of the war before being invalided out by a lung infection after 15 months' service. "	" Werth was an unclassifiable writer with an acid prose, who wrote of the inter-war period as well as advocating against colonialism (Cochinchine, 1928)."	male
"On April 23, 1911, twenty-six men gathered together in the same hall, along with Reverend Ullrich and Reverend Meyer, and formally organized Immanuel Evangelical Lutheran Church of Hodgkins, Illinois. "	 Reverend Ullrich was called as the assistant pastor.	male
"Returning home in 1909, from then until 1917 he taught history at the Kutaisi Georgian Gymnasium, and was headmaster of the Sinatle girls' school from 1915 to 1917. "	" From 1918 to 1950, Uznadze was Professor and Head of the Department of Psychology of TSU."	male
"Interpreting the contributions of Marx and Weber, in particular, as foundations for a dynamic theory of modern society, he starts out from the proposition that it is only from the perspective of “globalization” (including the debates about restructuring, transnational corporations, and neo-imperialism) that the contradictions and paradoxes of modern society can be disentangled.[citation needed] The spectrum of his theoretical reference points reach from the critical theory of the Frankfurt School at one end, to Joseph Schumpeter's social theory of capitalism, at the other. "	" Dahms is also associate editor of Basic Income Studies, Soundings."	male
"Euthymides was a rival of his fellow Athenian Euphronios, and one of his amphorae is additionally marked with the playful taunt hos oudepote Euphronios, words which have been variously interpreted as as never Euphronios [could do], or this wasn't one of Euphronios. "	" Only eight vessels signed by Euthymides survive, six signed as painter, and two as potter."	male
Upon his resignation from the Center for Inquiry he launched the Institute for Science and Human Values as a separate entity. 	" Kurtz was editor-in-chief of ISHV's journal, The Human Prospect: A NeoHumanist Perspective."	male
"On December 5, 2005, after PD Su-cheop stirred a national controversy, Cheong Wa Dae reaffirmed its unflinching support for Hwang and his research team. "	" Roh said, We'll continue to support Professor Hwang."	male
"Investigating a chemical leak from the floor above, he discovers that the inhabitant directly overhead is a strange, old, and reclusive physician. "	" The doctor demonstrates supreme medical skill, and saves the narrator with a combination of medications."	male
"Masterson was back in Dodge City on November 1, 1884, where he issued a small newspaper called Vox Populi which was devoted to local political issues. "	" Masterson, editor, which in appearance is very neat and tidy."	male
"It was at the courthouse that he was discovered by a lawyer and Anglican priest, Thomas Bluett of the Society for the Propagation of the Gospel, travelling through on business. "	 The lawyer was impressed by Ayuba's ability to write in Arabic.	male
"In its obituary of Oosterbaan, The Sporting News described him as a phenomenal student-athlete who in his senior year at Michigan was captain of the football team, led the Big Ten Conference in scoring in basketball and was the league's leading hitter in baseball, a sport he had not pursued while in high school. "	 Oosterbaan was both a scholar and an athlete.	male
"A traveller returning to New York found that he had only a ten-dollar postal money order, and that his train fare was seven dollars. "	" The ticket clerk refused to accept the money order, so the traveller went across the road to a pawn shop and pawned it for seven dollars."	male
"During his studies in Yale, Gager was a Freedom Rider, and was arrested in Jackson, Mississippi in June 1961. "	" Professor Gager is also an avid rock climber, kayaker, and cyclist."	male
"While subsequently appearing in Cinderella in Leeds, he collapsed in his dressing room. "	" The attending doctor administered morphine, to which Formby briefly became addicted."	male
"Little is known of his personal life, but he was an esteemed painter in Perugia before Perugino, who is said to be his pupil. "	 Bonfigli as a painter was heavily influenced by Fra Angelico.	male
"His current wife is Anita Greenspan, who runs the film music managing company Greenspan Kohan Management with Neil Kohan. "	 Mothersbaugh is a collector and connoisseur of song poems and unusual or vintage musical devices.	male
"He received a BA from Carleton College, a PhD in Management from the MIT Sloan School of Management, and holds four honorary doctorates. "	" Further on Meadows has been a tenured professor in faculties of management, engineering, and social sciences."	male
"In his Daytona 500 Qualifying Race, he spun on lap 44 and finished 25th, failing to make the 500. "	" Cook served as the Whelen Modified Series' director when it began in 1985, and is currently NASCAR's Competition Administrator."	male
"However, Zoran Filipović re-joined the FR Yugoslavia national team in 1999 continuing his collaboration with Vujadin Boškov when he took over. "	 Filipović was the assistant at the Euro 2000.	male
During his tenure as the head coach of the Michigan Tech Huskies Mancini led the Huskies to three Western Collegiate Hockey Association Final Five appearances. 	 Mancini served as an assistant coach and the director of player personnel for the USA Hockey National Team Development Program from 1997-2000.	male
"Truxillo claimed that his firing was because of his radical beliefs and argued, Tenure is based on a vote from my colleagues. "	 Few are in favor of a Chicano professor advocating a Chicano nation state.	male
Here the Duke is suffering from money worries as Cornwell states he knew that money kept an army efficient. 	" The books tells a fictionalised account of the destruction of Almeida which, as Cornwell notes conveniently for a writer of fiction, remains a mystery."	male
"The idea for a single archive to preserve the records of New York City's vibrant trade union movement was first advanced in the early 1970s by Stephen Charney Vladeck, son of Socialist trade union activist Baruch Charney Vladeck. "	" Vladeck, a prominent labor lawyer, was concerned about inadequate scholarship and teaching about the history of the labor movement and saw the need for establishment of a central repository for historical documents."	male
"In February 1934, he was appointed the Head of Department of Military-Engineering Science of General Staff Academy. "	" Since 1936, Karbyshev was an assistant to the Head of Department of Large Formations' Tactics of the Academy."	male
Shortly before his death he was elected as an Academician of the Social Sciences. 	 Wragg was a prolific writer.	male
"His student and collaborator, Vladimir Steklov, recalled his first lecture in the following way: A handsome young man, almost of the age of the other students, came before the audience, where there was also the old Dean, professor Levakovsky, who was respected by all students. "	 This subject was already known to the students from the lectures of professor Delarue.	male
"He then went to St Catherine's College at the University of Oxford where he read Philosophy, Politics and Economics. "	" After Oxford, Mabey worked as a lecturer in Social Studies in Further Education at Dacorum College, Hemel Hempstead, then as a Senior Editor at Penguin Books."	male
"Carlos Catasse (1944 – January 19, 2010), born Carlos Tapia Sepúlveda in Santiago, Chile, formed his new last name by combining the first two letters of his first, middle and last names. "	 Catasse is a Chilean painter of international recognition.	male
"Meanwhile, the praetor Publius Manlius marched into Turdetania with the army he had taken over from Quintus Minucius, joining it with the force the other praetor, Appius Claudius Nero, had in Hispania Ulterior. "	" The reason why Manlius, who had been sent to Hispania Citerior as consular assistant, should campaign in Hispania Ulterior and also take the command of the troops of the praetor of the other province in unclear."	male
"In 2003-2004, he served as a member of the Secretary of State's Advisory Panel on Africa, and was a Presidential appointee to the Council of the National Endowment for the Humanities. "	" A trustee of Oberlin College, Rotberg is a visiting professor at the College of Europe in Bruges, Belgium."	male
"William Rondina is an American designer as well as the Founder, CEO and Chairman of The Connaught Group, Ltd and William Rondina, Inc. in New York City. "	 Rondina is a philanthropist and art collector.	male
"In 1999, he was elected to the city council of Tehran in the first city elections after the 1979 revolution. "	" Hajjarian was also the editor of Sobh-e Emrooz newspaper, which was a strong advocate of Khatami's reforms."	male
"Attorney for New Jersey, he prosecuted many cases involving drug trafficking and organized crime. "	" From 1981 to 1985, Alito was Assistant to U.S."	male
"The changing nature of the connection between the Americans and the British Royal Navy is captured in Aubrey's expressions of gratitude to Michael Herapath for his help in their escape from the French spies, out to a Royal Navy ship in Boston harbor. "	 The American Herapath had served as assistant to Maturin on the Leopard.	male
"After receiving his PhD, he applied successfully for an academic position at University of California, Los Angeles (UCLA). "	 Viterbi was later a professor of electrical engineering at UCLA and UCSD.	male
Heymann is most known for his 1988 design of an environmentally friendly house for then Governor of Texas George W. 	 Heymann is a contributing writer for Places Journal.	male
"At the jail, the Little Falls police chief asked him to please go home. "	 The chief told the judge that Crapsey was charged with disorderly conduct.	male
