context	segment	gender
"After the war, she continued her career at the Boruprokat factory. "	 Hasanova was the chief brigadier in 1970 and led four brigades at that factory.	female
"In May 2013 she was named weekend news anchor, and has hosted Israel's most viewed TV news broadcast since. "	" Weiss has also hosted the weekday evening news and other shows, and is currently the station's chief political analyst."	female
She is the only speaker in the Conference's 10-year history to be invited to speak more than once. 	 Hatchett has appeared on numerous media outlets as a guest commentator and legal analyst on national issues.	female
Jean Schmidt knew that those complaints and those allegations had no merit when she mailed the letter. 	" Schmidt was struck by a hit and run driver while jogging, and was diagnosed with two broken ribs and two fractured vertebrae."	female
"During her first job interview with an insurance company, Koss, who was engaged at the time, was rejected for the reason that married women will have children and leave. "	" Being able to create margins, headings and page numbers on the fly, Koss was the first programmer to attempt computer based word processing."	female
"As a result, almost all marriage brokers in the literary work were presented as elderly females. "	 Being a successful marriage broker required various special skills.	female
She set three world records: in the 1000 m in 1972 and in the 4×800 m relay in 1969 and 1976. 	 Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.	female
She captained both Orioles and Fever. 	" After retiring as a player, Rosman became a coach."	female
"A short time into her part-time job, the store's owner stepped down and offered Bestwick to take over the business, to which she agreed. "	" At Microbyte, Bestwick was promoted time and time again, eventually becoming promotions manager and later sales manager."	female
She is the first female conductor to be named chief conductor of the Vienna RSO. 	" Alsop is to hold the title of chief conductor designate with immediate effect, through the 2018–2019 season."	female
In her spare time she was involved with a number of cultural and sporting initiatives as well as writing for the local paper and co-writing a book on the history of the performing arts. 	 Parsons also served as Cultural Officer from 1984-1989 and has been active in culture and sports.	female
In 2003 she graduated from the Moscow State Academy of Instrument Engineering and Information qualified as an economist. 	" Prior to enrollment as a cosmonaut, Serova had worked as an engineer of the 2nd category for the RSC Energia, and in the Mission Control Center."	female
She is noted for her interpretations of French mélodies and German lieder. 	" Stutzmann also plays piano, bassoon and is a chamber musician."	female
"A 911 caller reported that a woman had been speeding down the street, struck a parked car, got out of the vehicle, and then left on foot. "	" Forty minutes later, another call was placed indicating that the driver had returned."	female
In 2009 she became director of the Data To Insight Center and Executive Director of the Pervasive Technology Institute in 2021. 	" From 2017 until 2021, Plale was a science advisor at the National Science Foundation."	female
"During World War II, months after the German invasion, the all-female Aviation Group No. 122 was formed under famous pilot Marina Raskova. "	" The 122nd trained pilots, navigators, mechanics, and ground crews for three new regiments: the 568th Fighter Aviation Regiment, 587th (later the 125th Guards) Bomber Aviation Regiment, and 588th Night Bomber Aviation Regiment (also known as the 46th Guard or the Night Witches)."	female
"In 1990s her interactive art projects, mostly occupied with metaphors, tele-presence and relation of the real world and cyber-space, were featured in magazines such as Hotwired, and presented at Ars Electronica arts and technology festival's Net Art selection in Linz, Austria in 1997. "	" Bulaja was the originator, editor-in-chief, manager, director and designer of the project."	female
"An Independent, she was the first female Chancellor of Austria. "	" Bierlein served as the advocate general of the Procurator's Office – essentially the country's chief public prosecutor – from 1990 to 2002, as well as a member of the executive board of the International Association of Prosecutors from 2001 to 2003."	female
She continued to teach immunology online until her death. 	 Pontzer joined the National Center for Complementary and Integrative Health (NCCIH) as a scientific review officer in 2002.	female
Her mother was disabled and unable to work. 	" McLellan has a PhD in Psychology from the University of Canterbury and worked in academic psychology specializing in sports injuries and concussion, as a research scientist at the University of Canterbury."	female
Cao's first international debut was at the 2003 World Wushu Championships where she was the world champion in women's changquan. 	" Around this time, Cao became the coach of the Shandong Wushu Team."	female
"In 1965, a riot took place on campus following the arrest of Marjorie Cocoziello, a student fined for jaywalking who had not paid her ticket in time. "	" Reporters for The Lantern published Cocoziello's accounts of a strip-search, being put in a dark cell, and being watched by a cruel jailer."	female
Between 2015 and 2017 she was named three times as an NFHCA All-American while playing for Louisville Cardinals. 	" While based in Louisville, Kentucky, McFerran also worked as a goalkeeper coach at a local field hockey club, IFHCK."	female
She worked on manuals for the safe use of gliders. 	 Grimshaw spent 1953–61 at the RAE's headquarters office and returned as the RAE Project officer on the full pressure suit in 1961.	female
"In September 2004, Exley scored after four seconds of a League Cup tie against Aston Villa from inside her own half. "	" Exley was top scorer for Doncaster Belles in the following two seasons, winning the manager's Player of the Year award in 2006."	female
"She participated in the 2013 London Marathon in aid of Age UK, the Deloitte Ride Across Britain from Lands End to John O'Groats, the Prudential London Triathlon, and a marathon row for cancer research. "	 Sotherton is a performance coach and specialises in running.	female
She also finished 17th in the two-woman event at the 2005 FIBT World Championships in Calgary. 	 Gavine-Hlady also was awarded the track and field award for most improved coach.	female
"The writers have cleverly embraced the gap Mags left behind; instead of trying to replace her directly, they've used her absence to create the sense of a town on the precipice of a crime war. "	" This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with."	female
"That year she also won first prize at the Festival de la Chanson at Ostende, Belgium. "	 Leyrac was named an Officer of the Order of Canada in 1967 and was the subject of an hour-long documentary on CBC television in 1972.	female
She received her B.S. in nursing education from the University of Minnesota School of Nursing. 	 Woodman served as chief nurse of the XXIV Corps.	female
Kirby says that her mother is still very important in her life. 	 I remember sitting on the coach back from the last game of the season and I just cried.	female
"She wrote prose articles for the Pioneer Press, Church Work and other papers, and was one of the contributing editors of the Woman's Record, at one time the organ of the Woman's Educational and Industrial Union of St. "	" Furber was identified with WCTU work for years as an officer in local, county and district organizations."	female
"Tatyana Sergeyevna Moskvina (also Tatsiana Siarheievna Maskvina, Belarusian: Таццяна Сяргееўна Масквіна; born 10 January 1973 in Novosibirsk) is a Russian-born Belarusian judoka, who competed in the women's extra-lightweight category. "	" Currently a permanent resident in Minsk and a naturalized Belarusian citizen, Moskvina trained under head coach and sensei M. Ramazanov for Dinamo."	female
"Then known as Prospect Park Productions, she led the marketing campaign for the soap operas All My Children and One Life to Live about which The Hollywood Reporter wrote: Not only are they (TOLN) the first company to revive a long-running daytime drama (thus changing the game for the genre entirely) they are taking two brands with a combined age of over 80 years and basically making them cool again.” "	" Following the cancellation, Cob-Baehler transitioned to a position as an artist manager."	female
One of the most significant contributors of Garm was Tove Jansson who started her career in the magazine as a cartoonist in 1929 when she was just fifteen. 	 Over time the former became the magazine's chief illustrator.	female
"She has worked in a range of scientific and environmental management roles in addition to her Antarctic roles, including environment negotiator for New Zealand free trade agreements, and establishment unit convenor for the Crop and Food Research Institute. "	" Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012."	female
"After receiving her MFA, Guzman returned to Apple and worked there for five years on projects including FaceTime, iMessage, and additional emoji sets. "	" As of 2020 Guzman is the CEO and founder of Tijiko, a company centered on digital coaching."	female
The person sitting in the vehicle's passenger seat was caught by police putting a plastic baggie with syringes in her purse. 	" When paramedics arrived, they administered Naloxone to Morasca, who was physically combative throughout the process, biting a police officer's arm after having been placed in an ambulance."	female
"Once a yellow pony steps out of the train, Twilight and her friends think that she is Ms. Harshwhinny and go to welcome her. "	" The friends show the inspector the castle, who seems to have claustrophobia and altocelarophobia."	female
"In 2008, Johansson was promoted to Head of Design, working with 140 designers, and in 2013 she began overseeing H&M's special collections shown in Paris. "	" Johansson became Creative Advisor in 2015, and has subsequently worked as H&M's spokesperson and representative."	female
"In the seven years after its publication, she wrote other papers on the geology, paleontology and glaciology of the Lake District, most of which were published in the Geological Magazine. "	" Hodgson also contributed papers to the Geologist, and was a member of the Botanical Exchange Club."	female
"Her job was to oversee the supply chain, although she retained her previous anti-piracy jurisdiction. "	 Antonellis joined Vubiquity as CEO in 2014.	female
"Bush administration, then-Labor Secretary Elizabeth Dole recruited her for the Department of Labor. "	" Dominguez served as Assistant Secretary for Employment Standards, Director of the Office of Federal Contract Compliance Programs (OFCCP) and Architect of the Labor Department's Glass Ceiling Initiative."	female
"In the 1800s, women in the French military were responsible for preparing meals for soldiers, and were called cantinières. "	" Cantinières had commissions from the administrators of the regiments, and they were required to be married to a soldier of the regiment."	female
The Miss Deaf USA 2005 winner was the first USA participant in this competition. 	" As MDU's CEO, Leek attended the event and met pageant directors from other countries, who expressed their will to initiate a similar pageant in the USA as well as in other countries."	female
"She studied European Studies at Maastricht University in the Netherlands, and then earned a LLM from the University of Edinburgh. "	 Andreeva then worked as a press officer for the Bulgarian commissioner.	female
"In January 2015, her extended play (EP), The Suspended Kid, was issued, which she had worked on for over a year and half. "	" The title of the EP is about how people responded to Sevdaliza in social situations, saying I realized that those things that deflect me from social situations--not getting along with your coach or your boss or whatever--it made me realize I had to choose a different path."	female
"Martin Amis, who was harshly criticized in America Alone but gave it a positive review, said of the style: Mark Steyn is an oddity: his thoughts and themes are sane and serious "	" Longtime editor and admirer Fulford also wrote, Steyn, a self-styled 'right-wing bastard,' violates everyone's sense of good taste."	male
"A week later, he experienced complications which prompted additional surgery to implant a defibrillator. "	" As a writer, Dozois mainly worked in shorter forms."	male
"His most famous works are Alpiakan manushak (dedicated to Arpenik Charents, the first wife of Yeghishe Charents), Lar-Markar, Namak rusats tagavorin (A Letter to the Russian Tsar), Kyores (1935) etc. "	" Bakunts also was a film-writer (Zangezur, etc.)."	male
"He laid out the botanical gardens at Messina in 1635, where he cultivated many exotic medicinal plants (now the Orto Botanico Pietro Castelli of the University of Messina). "	" Castelli was equally distinguished as a botanist, chemist, and surgeon."	male
"The Reception of the King at the Entrance of Holyrood Palace was the incident ultimately chosen; and in the following year, when the artist, upon the death of Raeburn, had been appointed Royal Limner for Scotland, he received sittings from the monarch, and began to work diligently upon the subject. "	" But several years elapsed before its completion; for, like all such ceremonial works, it proved a harassing commission, uncongenial to the painter while in progress and unsatisfactory when finished."	male
He earned his master's degree in biology at Reed College and his PhD at Princeton University in 1943. 	" After college, McElroy became a professor at Johns Hopkins University."	male
"In July 1998, he was sentenced to three-and-a-half years in prison. "	" The sentencing judge ordered that Swango not be allowed to prepare or deliver food, or have any involvement in preparing or distributing drugs."	male
"Returning home in 1909, from then until 1917 he taught history at the Kutaisi Georgian Gymnasium, and was headmaster of the Sinatle girls' school from 1915 to 1917. "	" From 1918 to 1950, Uznadze was Professor and Head of the Department of Psychology of TSU."	male
He retired in 1976 and died of pulmonary edema in 1977. 	" As a pathologist, Goldblatt had observed narrowing of renal blood vessels in autopsies of people with hypertension."	male
"There Lorenz Böhler was able to realize some of his most groundbreaking ideas: everything got specialized and standardized, records were kept for later (statistic) analyses, the most important information got written on the plaster and the patients got sorted according to their kind of physical injury, and those who were able to do some kind of work had to help at the military hospital. "	 For a short time in 1918 Böhler was in Italian war captivity and had to work as an advisory surgeon for Italian military hospitals.	male
"They seek out the Egregious Professor of Cruel and Unusual Geography, and find his office but no sign of the professor himself. "	 They then find a magical window in space leading from the professor's bathroom to a tropical island thousands of years in the past.	male
In 1945 - 1947 he worked in the Leningrad branch of the Institute of Oriental Studies of the USSR Academy of Sciences. 	 Since 1947 - Professor of the Leningrad University .	male
Alessandro Achillini began teaching when he was 21 years old. 	 During the 2-year period between 1506-1508 Achillini was a Professor at the University of Padua.	male
From 1939 until 1940 he was Vice-Minister of War of the Polish Government in Exile in London. 	 From 1945 until 1973 professor of the Polish University in Exile.	male
He also wrote editorials in the Greenville Delta Democrat-Times regarding social and economic intolerance in the Deep South that won him widespread acclaim and the moniker Spokesman of the New South. 	 The article was attacked on the floor of the Mississippi House of Representatives as a Willful lie by a nigger-loving editor.	male
"It is likely that the abrupt ending of Book IV is to be explained by Froissart's death, which may have occurred while he was writing this part of the Chronicles. "	" The text shows traces of having been worked over by a 'copy editor', who was not the author but someone who seems to have prepared a text, possibly autograph, for reproduction."	male
"In 1989, he became a Fellow of the Royal Society of Literature. "	" O Choille gu Bearradh was the Saltire Society Scottish Book of the Year for 1990, and MacLean won the McVitie's Prize for Scottish Writer of the Year."	male
"After his playing days were over, he became the coach of River Plate, where he won several national titles. "	 Passarella held to close friend Américo Gallego as assistant coach.	male
"The outer main-belt asteroid 1596 Itzigsohn, which he discovered himself, was named in his memory on 1 August 1980 (M.P.C. "	 Itzigsohn was a professor of spherical and practical astronomy.	male
"About 40 hours after he had been formally inaugurated, Hevia resigned early Thursday morning in favor of Mendieta. "	" Hevia, who was also a surgeon, had been the first Cuban national to graduate from the United States Naval Academy at Annapolis, as a member of the Class of 1920."	male
The book intervenes just as a hand grenade is thrown at him. 	 A mad professor has developed a virus that kills everyone once released.	male
"He was interested in computers at a young age; when Stallman was a pre-teen at a summer camp, he read manuals for the IBM 7094. "	 Stallman was also a volunteer laboratory assistant in the biology department at Rockefeller University.	male
"Historically, once in possession of the benefice, the holder had lifelong tenure unless he failed to provide the required minimum of spiritual services or committed a moral offence. "	" At one time, an incumbent might choose to enjoy the income of the benefice and appoint an assistant curate to discharge all the spiritual duties of the office at a lesser salary."	male
He was then concerned he would produce nitroglycerine due to the glycerine in the steak and the presence of nitric and sulphuric acids. 	 Professor Stork received a number of awards and honors including the following:	male
"His state's awards include 5th and 4th Classes of the Order of Prince Yaroslav the Wise, 3rd Class of the Order of Merit, Order of the Red Banner of Labour, Order of the Badge of Honour, Order for Personal Courage, and Personal Firing Weapon. "	 Durdynets is an honorary professor of the National Academy of Internal Affairs.	male
"After his time with the Volunteers, he spent two years after that as the quarterbacks coach at Southeast Missouri State. "	 Gruden then moved to the University of the Pacific in 1989 as offensive assistant as the tight ends coach.	male
Hester dropped out on day three after a bout of gastroenteritis and after Skelton accidentally kicked his toenail off. 	" Skelton, also a comedy writer, was chosen to take part in the flight."	male
"When his term in the Senate ended in 1867, he was nominated to run again, but declined. "	" Dunning gained a national reputation as a lawyer, and was committed to criminal law."	male
"Therapeutic bleeding, routinely employed at the time, was not performed by Shannon's surgeon Mr Alexander Jack, which was to Broke's advantage. "	" The report of the surgeon described the wound as a deep cut on the parietal bone, extending from the top of the head ... towards the left ear, [the bone] penetrated for at least three inches in length."	male
A writer who omits things because he does not know them only makes hollow places in his writing.  	 Hemingway believed a writer could convey an object or concept while writing about something entirely different.	male
"He has served since 2017 as the Chief Editor for Neuroepidemiology in the journal Frontiers in Neurology, and he was Founding Editor – and is currently the Editor Emeritus – for Emergency Medicine Australasia. "	 Jelinek also has the distinction of being the first Professor of Emergency Medicine in Australasia.	male
"In 2014, Pulkki was awarded the Samuel L. Warner Memorial Medal for his significant research work surround and multichannel audio. "	" Pulkki was appointed docent of spatial sound at Aalto University in 2007–2012, an assistant professor in 2012–2015 and a professor in 2015."	male
"He was born at Romford, Essex, to Arthur F Chinnery and his wife Dorothy (née Mills). "	 Chinnery was also an artist and painter.	male
"While there, he was known for taking wagers on the course, presumably betting on himself against all takers of his challenges. "	" Sayers was a golf instructor to royalty, nobility and fellow professionals."	male
"In 2002 he described the effect of the editorship on his life: It cost me many thousand hours of unpaid labour, a hideous character assassination in Private Eye, three lawsuits, two interrogations, one expulsion, the loss of a university career in Britain, unendingly contemptuous reviews, Tory suspicion, and the hatred of decent liberals everywhere. "	 The 1980s established Scruton as a prolific writer.	male
"The penalty for an offence was determined according to two factors: The local magistrate acted as examiner and sometimes as investigator, but his final role in legal cases was to determine the proper penalty for the offense that had been committed: he had to fix the nature of the offense as defined by the code, and to increase or reduce the associated penalty depending on the social relation between offender and victim. "	" While questioning a witness, the magistrate would look closely for five kinds of behavior: the person's statements, expression, breathing, reaction to the words of the judge, and eyes."	male
"Hiller’s regime at Cologne was strongly marked by his conservative tastes, which he attempted to prolong by recommending, as his successor in 1884, either Brahms or Bruch. "	" Hiller was elected a member of the Prussian Academy of Arts in 1849, and in 1868 received the title of doctor from the University of Bonn."	male
"After his stint as the host of Wake Up America on the fledgling network, McCuddy joined Fox News in 1996 as a regular contributor to various programming on the network. "	 For a brief time McCuddy was also a writer for Saturday Night Live.	male
"He is the founder, advisor, and former chairman of Ibbotson Associates, now a Morningstar Company. "	" Professor Ibbotson conducts research on a broad range of financial topics, including popularity, liquidity, investment returns, mutual funds, international markets, portfolio management, and valuation."	male
"His work in the foundations of geometry predates the similar, but more popular, work of David Hilbert by about a decade. "	 Fano was an early writer in the area of finite projective spaces.	male
Vijaypat Singhania replaced him as the new sheriff on 18 December 2005. 	 Hegde is a dental surgeon.	male
Gopalam (Srikanth) performs tapas and gets Radha (Sneha) as his wife. 	 Gopalam is an assistant public prosecutor.	male
"Moses Kiptanui (born October 1, 1970) is a Kenyan middle and long distance athlete mostly famous for 3,000 m steeplechase in which he was the number one ranked athlete from 1991 to 1995 and three time IAAF World Champion. "	 Kiptanui emerged in 1991 as a relatively unknown athlete.	male
"Although Mergelyan introduced to defend the Ph.D. dissertation, all three official opponents - Academician Lavrent'ev, Sergei Mikhailovich Nikol'skii and Corresponding Member Alexander Osipovich Gelfоnd - petitioned the Academic Council to award him the Doctor of Science degree. "	" The petition of opponents was satisfied (for this it was necessary to call the members of the scientific council, which took time), and Mergelyan became the youngest doctor of physical and mathematical sciences in the USSR at the age of 20 (at 21)."	male
That was why he loved Tolstoy so much. 	 Bunin has often been spoken of as a cold writer.	male
"On December 5, 2005, after PD Su-cheop stirred a national controversy, Cheong Wa Dae reaffirmed its unflinching support for Hwang and his research team. "	" Roh said, We'll continue to support Professor Hwang."	male
"His own works included mannerist mythological subjects, but also portraits and genre paintings influenced by Pieter Bruegel the Elder, such as the Kermis in the Hermitage Museum. "	" As a writer van Mander worked in various genres: drama, poetry, songs, biography and art theory."	male
"Michael Kelly, who edited some of Glass's concocted stories, blamed himself, rather than the fact-checkers, saying: Any fact-checking system is built on trust ... "	" Anyway, the real vetting system is not fact-checking but the editor."	male
He has also won awards for his reporting on gun violence and the sexual abuse of children by Catholic priests. 	 Lahman was a senior editor for Total Sports Publishing from 1999 to 2001.	male
"He wrote two one-act plays, Paper Toilet and Cold Beer, around 1979. "	 The latter examines the role of the dramatist and writer through an alter-ego protagonist.	male
"Hermann Müller, a Social Democrat heavily influenced by his father, an advocate of Ludwig Feuerbach's views, is the only German chancellor who was not a member of any religion. "	" From 1899 to 1906, Müller worked as an editor at the Socialist newspaper Görlitzer Volkswacht."	male
"Most of his family members were murdered in the Holocaust, including his father. "	 Reisinger initially lived in a transit camp and then worked as a house painter in order to earn money from almost any source.	male
"He said he had known Nicholas Jacobs all his life and had seen him attack Blakelock with a mini sword or similar, making repeated stabbing motions toward Blakelock. "	 The defence lawyer told the court that Q was a fantasist.	male
"He was offered the position but turned it down, and it was offered to Max Born. "	" From 1914 to 1919, Laue was at the University of Frankfurt as ordinarius professor of theoretical physics."	male
"His son Naweej expanded the empire further and is known as the first Lunda emperor, with the title Mwata Yamvo (mwaant yaav, mwant yav), the Lord of Vipers. "	 The mwata yamvo assigned a cilool or kilolo (royal adviser) and tax collector to each state conquered.	male
"Sanneh further classified the song as classic Evanescence, which according to him meant bombastic, meticulously produced... [and] unreasonably addictive. "	" The writer went on to describe the song's chorus as grandiose and its bridge as glorious, glimmering."	male
"Following his admission to the bar, Untermyer started practicing in New York City. "	 Untermyer gained fame as a lawyer focusing on corporate law.	male
"At the conclusion of the season, Bellof contested the Formula Ford Festival at Brands Hatch, but was excluded from the meeting after finishing sixth in his quarter-final heat, for excessive contact. "	" Bellof made a promise to the meeting's clerk of the course, saying that the official had better watch my career, because I'll be back here next year and I'll win my first Formula 2 race."	male
"He was a very productive artist who seldom made use of mythological themes or human figures, and when he did, always accompanied them with animals or animal friezes. "	 Besides the Gorgon Painter the painters of the Komast Group (585–570 BC) should be mentioned.	male
"He is generally known as the most prolific guitarist of the 17th century, publishing seven books during his lifetime. "	 Granata was a barber-surgeon by profession.	male
"He received his Ph.D. in history from Columbia University in New York, working with David Herbert Donald. "	" McWhiney became a noted specialist on the American Civil War era, as well as southern social and economic history."	male
"The publication (1710) of engravings based on these drawings made Nattier famous, but he declined to proceed to the French Academy in Rome, though he had taken the first prize at the Paris Academy at the age of fifteen. "	 Nattier aspired to be a history painter.	male
"Prior to going to Notre Dame, McBrien taught at Boston College, where he was director of the Institute of Religious Education and Pastoral Ministry. "	 McBrien published 25 books and was the general editor of the Encyclopedia of Catholicism.	male
"Although he died on 13 February 1987, Grunander was inducted posthumously into the IIHF Hall of Fame as a builder in 1997. "	 Grunander also worked in financial law off the ice and briefly as the IIHF auditor.	male
"He later became a professor, before becoming an actor. "	 Agashe served as a professor of Psychiatry at the B. J.	male
"Kieft had his second and last abroad experience in 1990, joining FC Girondins de Bordeaux from France and again underachieving, returning to PSV and playing three more seasons until his retirement, averaging more than 11 goals in his second spell with the latter. "	" Kieft rejoined PSV in 2009, being named assistant coach of the club's youth sides."	male
A. O. Preus II was the eighth president of the Lutheran Church–Missouri Synod (LCMS) and drew fame for his role in the church schism of the 1970s known as Seminex. 	 A. O. Preus was a politician who served as Minnesota's eighth state auditor and 20th governor.	male
A physician had his clinic on the first floor and a joiner who possibly worked for the piano factory was based on the second floor. 	 The physician on the first floor was eventually succeeded by two lawyers.	male
"In 1949, Hamill attended the prestigious Regis High School in Manhattan, but he left school when he was 15 to work as an apprentice sheet metal worker in the Brooklyn Navy Yard; 59 years later, in June 2010, Regis awarded him an honorary diploma. "	" Hamill attended night classes at the School of Visual Arts (then called the Cartoonists and Illustrators School), with the goal of becoming a painter."	male
"During his final illness, he was given the honorary title of Canon of St. "	" Ellerton was best known as a hymnologist, editor, hymn-writer and translator."	male
"He was married to Susan with whom he had eight children: Marguel, Jobaner, Rhudiza, Jarrel, Emily Rose, Pachel Baron, Rudyard James and Erna Sue. "	" A prolific writer, Lariosa wrote 300 poems, 140 stories, dramas, and novels."	male
"There he launched the Telus Transformation Office to improve workplace culture and the Telus MBA, a customized executive MBA tailored for promising employees at University of Victoria's Peter B. Gustavson School of Business. "	 Pontefract also serves as an adjunct professor at the business school.	male
"For his post-secondary education, he attended Al-Azhar University and a French law school in Cairo. "	" By working as a Europeanized lawyer, Zaghloul gained both wealth and status in a traditional framework of upward mobility."	male
"He was educated at Queen Elizabeth Grammar School, Wakefield before attending Hertford College, Oxford, where he obtained a BA in Geography. "	 Greaves was the mover--rather than author--of a motion at the Liberal Assembly in 1970 which committed the Liberal Party to pursuing community politics.	male
"In October 1977, he emigrated to the United States and was offered a position at the Naval Underwater Systems Center. "	 This position is that of a senior scientist and technical specialist on the staff of the Associate Technical Director for Research and Technology with the responsibility to insure the development of a comprehensive and balanced technology base within the Center.	male
Professor Hirotaro Narabayashi and his colleagues were the first researchers to carry out stereotactic amygdalotomy for the treatment of abnormal aggression and hyperexcitability in a series of 60 patients with psychological disturbances. 	" The procedure was performed under a stereotactic frame devised by Professor Narabayashi and involved the administration 0.6-0.8ml mixture of oil-wax to destroy the lateral groups of the amygdala nucleus, localized via pneumoencephalography."	male
"His early training was with the late mannerist painter Cavalier d'Arpino, and he worked under the classicizing Francesco Albani. "	" However, Mola is considered to have been better as a painter of small pictures, especially landscapes."	male
He graduated magna cum laude from Yale University. 	 Berlitz was a writer on paranormal phenomena.	male
He was later elected to the Berlin Academy in 1746 and a Fellow of the Royal Society in 1748. 	" When the Encyclopédie was organised in the late 1740s, d'Alembert was engaged as co-editor (for mathematics and science) with Diderot, and served until a series of crises temporarily interrupted the publication in 1757."	male
"He lives in suburban Chicago, Illinois, with his wife, Susan, and their four sons. "	" A journalist, writer and film producer."	male
"In the early stages of the film, Grandpa Hugo was to have been revealed as the murderous Dr. Satan, who at the time was simply referred to as the mad doctor. "	" The legend of the mad doctor was to be a ploy by the Firefly family to lure victims in, though this idea was later scrapped."	male
He played 19 games for the Bombers in two seasons. 	 Camporeale was an assistant coach at Essendon from 2007 to 2010.	male
Shortly before his death he was elected as an Academician of the Social Sciences. 	 Wragg was a prolific writer.	male
"In spite of his short stature and slight build, President McLean was an athlete and hero to most of the student athletes at the school. "	 Professor McLean was generous in extending financial aid to students.	male
"The expression parasaito shinguru was first used by Professor Masahiro Yamada of Tokyo Gakugei University in his bestselling book The Age of Parasite Singles (パラサイトシングルの時代, parasaito shinguru no jidai), published in October 1999. "	 Professor Yamada subsequently coined the related term parasite couple to refer to married children living with the parents of one partner.	male
Praxiteles and his school worked almost entirely in Parian marble. 	" Some of the statues of Praxiteles were coloured by the painter Nicias, and in the opinion of the sculptor they gained greatly by this treatment."	male
"In Texas, a physician who voluntarily assisted in the delivery of an infant, and who proved that he had no expectation of remuneration, had no liability for the infant's injuries due to allegedly ordinary negligence; there was uncontroverted testimony that neither he nor any doctor in Travis County would have charged a fee to [the mother] or any other person under the circumstances of this case. "	" It was significant that the doctor was not an employee of the attending physician, but was only visiting the hospital and had responded to a Dr. Stork page, and had not asked or expected to be paid."	male
"On the other hand, a physician may be required to act in the interest of third parties if his patient is a danger to others. "	 Failure to do so may lead to legal action against the physician.	male
"In 1949, he moved to Paris and exhibited work throughout France, Germany and Switzerland.[citation needed] He then moved to Alba, near Avignon, where he remained until 1955. "	 Obregón is primarily a painter.	male
"During his time on the National Security Council of President Bush, he was involved in several Iraq strategy reviews, including the one that led to the 2007 surge strategy. "	" As a professor, Feaver has been the recipient of numerous teaching awards."	male
"He then went to St Catherine's College at the University of Oxford where he read Philosophy, Politics and Economics. "	" After Oxford, Mabey worked as a lecturer in Social Studies in Further Education at Dacorum College, Hemel Hempstead, then as a Senior Editor at Penguin Books."	male
"In 1960, together with his wife Margarete Mitscherlich he was a co-founder of the Sigmund-Freud-Institut at Frankfurt committed to psychoanalytic research. "	 From 1966 to 1973 Mitscherlich was professor for psychology at Frankfurt University.	male
"Aged 34, Sirakov was also picked for UEFA Euro 1996 in England, playing the last of his 78 matches (24 goals) on 13 June, against Romania, after replacing Lyuboslav Penev in a 1–0 win. "	" Immediately after retiring from international play, Sirakov served as assistant to the national team, appearing with it at the 1998 World Cup."	male
The film follows the story of an American master chemist (Jackson) who heads to Britain to sell his formula for a powerful new drug. 	 All does not go as planned and the chemist soon becomes entangled in a web of deceit.	male
Ishikawa is a banker and the former chairman of Chubu Bank and the Teisan Group. 	 Ishikawa was briefly a stamp collector as a child.	male
"The Boogie Woogie Bakery Man, performed by the Sister Sisters (Betty Allan, Diane Pendleton and Gloria Wood), had a structure and arrangement closely styled after The Andrews Sisters' hit song, Boogie Woogie Bugle Boy. "	 The song itself is about an oriental baker of fortune cookies.	male
He was later appointed as dean in 1891. 	 Birge became known as a scientist and administrator.	male
"The idea for a single archive to preserve the records of New York City's vibrant trade union movement was first advanced in the early 1970s by Stephen Charney Vladeck, son of Socialist trade union activist Baruch Charney Vladeck. "	" Vladeck, a prominent labor lawyer, was concerned about inadequate scholarship and teaching about the history of the labor movement and saw the need for establishment of a central repository for historical documents."	male
Received a title of People's Artist of Russia and was nicknamed the Godfather of the Russian piano school. 	 Naumov was a professor of piano at the Moscow Tchaikovsky Conservatory and a jury member in many international competitions.	male
"But his principal work is the famous altar-piece in the sacristy of San Lorenzo, in the Escorial, representing the 'Adoration of the Miraculous Host.' "	" It is an immense composition, and occupied the painter seven years."	male
"The Dialogue was written by Richard FitzNeal, the son of Nigel of Ely, who was Treasurer for both Henry I and Henry II of England. "	" According to the Dialogue, the Pipe rolls were the responsibility of the clerk of the Treasurer, who was called the Clerk of the Pipe and later the clerk of the pells."	male
"When he was transferred to Broadmoor Hospital in 1864, the notes taken on his arrival describe him as apparently sane. "	" Oxford continued to be orderly and well-behaved at Broadmoor, working as a wood grainer and painter."	male
"Truxillo claimed that his firing was because of his radical beliefs and argued, Tenure is based on a vote from my colleagues. "	 Few are in favor of a Chicano professor advocating a Chicano nation state.	male
"George Arliss, as the title character of the 1929 film Disraeli, rides a dandy-horse through a London park until he collides with a pedestrian. "	" This occurs in the opening scene of the film, set in the 1830s, when Disraeli was still a writer and a famous dandy."	male
"He had a son, S. Parthasarathy. and a daughter, Ambujammal who was the founder of the Srinivasa Gandhi Nilayam. "	 Parthasarathy studied law and practised as a lawyer before becoming an entrepreneur.	male
"He has regularly appeared on BBC Local Radio, and has also written a biweekly column for the Worcester News. "	" Serrell is an avid collector, living in a house full of tat."	male
