context	segment	gender
"In the 2015 Women's World Cup in Canada, they became the 1st Senior Australian Football Team to win a knockout match in a World Cup when they defeated Brazil 1–0 in the Round of 16 before losing 1–0 to Japan in the quarter finals. "	" Currently, Stajcic stands as the only Australian-born head coach to win a match at a FIFA World Cup."	female
One of her major innovations was her creation of an apparatus for radio-wave reception. 	 Hamburger joined the Swiss military in 1939 and was promoted to chief of the telecommunication troops in 1950.	female
"On 25 March 2017, Kam Dhillon reported a yet-to-be completed skyscraper design designed by Hadid prior to her death in 2016 in an article titled Zaha Hadid Architects Unveils Monumental Skyscraper Project for NYC. "	" A futuristic building, faithful to the imprint of the architect, which should host the biggest cultural events of the Moroccan capital."	female
She is the only speaker in the Conference's 10-year history to be invited to speak more than once. 	 Hatchett has appeared on numerous media outlets as a guest commentator and legal analyst on national issues.	female
"In September 2004, Exley scored after four seconds of a League Cup tie against Aston Villa from inside her own half. "	" Exley was top scorer for Doncaster Belles in the following two seasons, winning the manager's Player of the Year award in 2006."	female
"In 2005 she was named one of 24 rising stars in American politics by the Aspen Institute's Rodel Foundation, a leading nonpartisan think tank. "	" As CEO of a $50mm government agency, Carnahan emerged as a national leader in pioneering the use of innovative technology to save money and improve government service delivery for businesses and citizens."	female
"Fortunately for the women, an Austrian soldier unlocked the door of the building and the women and girls managed to escape. "	 The Germans shot the soldier who had set them free.	female
"Morissette (as the driver) gets out of the car, and all her passengers have disappeared. "	" The driver in a red knit beanie was the one in control, the responsible one."	female
"Murby was a founder member of the Fabian Women's Group, and served as its treasurer in its early years. "	" By the 1920s, Murby had become a health inspector."	female
"Lady Rosebery owned large investments in North America, including ranches in Texas and mines in Montana. "	 The newspaper went on to describe Rosebery as looking like a prosperous farmer.	female
"Titre returned to EA Games in 2013, where she worked on Dance Central 3 and The Sims 4. "	" Around 2015, Titre started working as the manager of the art and computer animation department for Ubisoft."	female
"To the amusement of many, this year an artist had a painting in the parade showing a naked female bicyclist next to a baton-wielding police officer. "	 The panel was put on a small platform on wheels and parade goers were invited to have their pictures taken with their heads poking out of the holes of the naked bicyclists and the officer.	female
"The investigation began with one Raymond James manager, who worked from an office in her Wisconsin home, handling approximately 700 accounts and selling mainly mutual funds and variable annuities. "	 The Wisconsin manager was accused of selling unsuitable aggressive mutual funds and variable annuities over a four-year period.	female
"Her specialist subject was the children's books of Roald Dahl, and she came 2nd in the show. "	 Nemone is an accomplished musician.	female
"On 13 May 1944, Rowden together with three other captured female SOE agents, Andrée Borrel, Vera Leigh and Sonia Olschanezky, were moved from Fresnes to the Avenue Foch along with four other women whose names were Yolande Beekman, Madeleine Damerment, Eliane Plewman and Odette Sansom, all of whom were F Section agents. "	" Later that day they were taken to the railway station, and each handcuffed to a guard upon alighting the train."	female
"She also agreed to pay the maximum penalty of three times the losses she avoided, or $195,000. "	" Bacanovic agreed to pay penalties totaling about $75,000, and was barred associating with a broker, dealer or investment adviser."	female
"She was the moderator and managing editor of Washington Week and co-anchor and co-managing editor, with Judy Woodruff, of the PBS NewsHour, both of which air on PBS. "	 Ifill was a political analyst and moderated the 2004 and 2008 vice-presidential debates.	female
She sought to establish academic alliances research funding and commercial partnerships within Gibraltar as well as beyond the Straits of Gibraltar. 	" As CEO, the University hosted the UNCTAD Centre of Excellence and the EU Brexit Referendum."	female
"1] She received 49 votes (0.12%), finishing sixth against Conservative candidate Steven Fletcher. "	 Sidon was an overhead door mechanic in the Transcona region of Winnipeg at the time of the election.	female
"Since she is from an alternative universe (pre-Crisis Earth Two), kryptonite has no effect on her, but she is still vulnerable to magic. "	 Terrific as a first rate scientist.	female
She joined her school's choir club and broadcast theater club to hone her vocal skills. 	" After deciding to pursue a career as a musician, Halca considered various singing auditions."	female
"The two remaining convicts begin to suspect the undercover cop, and threaten to kill the geologist if she doesn't reveal herself. "	" A fight ensues between the convicts and the undercover officer, assisted by the geologist."	female
She is the victor of the short fight and disperses with her opponents in a variety of ways such as tossing them into water troughs or slamming their face off the side of the wooden buildings. 	 The sheriff is obviously nervous of the impact that this new character is having on the town and spits in disdain.	female
"In 1917, Shouse was able to utilize experience acquired through her undergraduate and her prior activist activities. "	 Shouse was hired as the assistant to the chief.	female
"Founder Kathi Kamen Goldmark died on May 24, 2012, and the group disbanded a month later, following a memorial concert in her honor. "	 Goldmark was then a musician whose day job was in book publicity.	female
"While in 1799, it is the father (Fenwick) who is the enlightened soul and his male friends are also scientists (Armstrong, the physician, and Roget, the to-be-author of the thesaurus), his wife (Susannah) is a stereotypical wife of the time and their two daughters (Maria and Harriet) are expected to be such, too. "	 The decision of one of them to become a scientist leads to disapproval.	female
"Later, she received a Doctor of Philosophy in International Health Studies from Queen Margaret University, in Edinburgh, Scotland. "	 Ssali is an experienced social scientist with a long track record in the field stretching back to the late 1990s.	female
A Detroit police officer alleged that LeDuff's stories asserted that she moonlighted as a stripper and danced at a never-proven party at the Detroit mayor's mansion. 	 The officer denied both accusations.	female
"She graduated from Beşikdüzü High School of Education at 1978, and moved to Istanbul with her family right after, where she studied architecture in Mimar Sinan Fine Arts University and graduated in 1978. "	" After graduating from university, Aktas worked as an architect, media consultant and journalist."	female
Faces was founded in 1997 by three participants in the first wave of net art  	" Initially, Huffman and McCarty served as co-moderators and Djordjevic as technical advisor."	female
"On March 8, 2017, during an International Women's Day panel discussion on ABC Local Radio, Wriedt clarified that she was not a member of any political party, saying that after she retired from Parliament in 2009 she “did not receive a membership renewal form from the ALP, which I took as a message that I was no longer welcome”. "	 Wriedt was appointed executive officer of Cystic Fibrosis Tasmania in 2010.	female
Murillo played for four different teams in Honduras until her retirement in the 90s. 	" Later, Murillo worked for the Inter-American Development Bank as a producer and developer of reports and research."	female
"Before becoming Ukraine's first female prime minister in 2005, Tymoshenko co-led the Orange Revolution. "	" After graduating from the Dnipropetrovsk State University in 1984, Tymoshenko worked as an engineer-economist in the Dnipro Machine-Building Plant (which produced missiles) in Dnipropetrovsk until 1988."	female
"She graduated from University of California, Davis with a Bachelor's degree in International Relations and French. "	" Dixson-Declѐve has previously been an advisor to members of the European Parliament, European Commission Presidents, and governments around the world."	female
"After graduating college in 1979, she became involved in punk culture via collage art, color xerox postcards and mail art. "	" Kossy eventually became a computer programmer, but also published zines because Publishing is power, pure and simple, and turned author and folklorist."	female
"In 2016, she was elected as Fellow of the Academy of Social Sciences. "	 Kattumuri is actively engaged in charitable activities as advisor and committee member with several global non-governmental organisations.	female
A few weeks later she was given a major spread in an article about the newly formed Women's Auxiliary Army Corps. 	 The image of a WAAC officer candidate (at right) comes from this shoot.	female
"Pastore started her career at the University of Oxford as a postdoctoral fellow in the Department of Biochemistry, working alongside Iain Donald Campbell. "	 Pastore was subsequently appointed a staff scientist position at European Molecular Biology Laboratory in 1988.	female
"As a coup de grâce, Tyrell kills the last surviving Echo and explains that Dr Tucker was taken for a reason: she has been genetically changed in order to become half-human, half-nD, an overseer for the nDs' latest crop – humanity. "	 The previously escaped NATO officer is running amok in the countryside.	female
Hsieh began her law enforcement career after her husband died of cancer. 	" Hsieh was subsequently assigned to Jingmei Precinct first as deputy chief, and later first division chief."	female
"She is also the author of the book Worth It: Your Life, Your Money, Your Terms (2017, Simon and Schuster) Steinberg graduated from The Baldwin School in Bryn Mawr, Pennsylvania in 1995 and from Columbia College, where she was an urban studies major, in 1999. "	 Steinberg was first a computer programmer.	female
"In 1209, William I of Scotland sent his daughters Margaret and Isobel to John as hostages to keep peace between Scotland and England, and they were also imprisoned at Corfe Castle along with Eleanor. "	 They were sometimes allowed to ride out under the strictest guard.	female
Hutchins is the only female presenter of the series. 	 A singer and musician who plays the harmonica and the concertina.	female
"She subsequently devoted herself to recording Max Reger’s complete works for violin solo, which she presented in 2003. "	 Eggebrecht has contributed greatly as a chamber musician to the discovery of worthwhile music by neglected composers.	female
"In 1999, she defended her PhD dissertation, titled State Regulation of the tax system, at the Kyiv National Economic University and received a Ph.D. in Economics. "	 Tymoshenko has worked as a practicing economist and academic.	female
"During the height of its industrial prowess Holyoke was a regular stop on Vaudeville circuits, with its most famous actress, Eva Tanguay, known as The Girl Who Made Vaudeville Famous. "	" Tanguay was soon discovered by a Pennsylvania touring company, and went on to become the first American popular musician to achieve mass-media celebrity."	female
The Vital Voices Global Leadership Network connects thousands of women leaders who have participated in Vital Voices conferences and training programs around the globe. 	 Verveer served as Chair of the Board and Co-CEO until early 2009.	female
"In 1977, she founded LaNier and Company, a real estate brokerage company. "	" For over 30 years, LaNier has worked as a professional real estate broker."	female
"Born in Bedford, Beardsmore attended the independent Dame Alice Harpur School in her hometown, then studied for a BA in English and Politics at the University of Newcastle upon Tyne and also went to Luton College of Higher Education. "	 Beardsmore joined the BBC in 1977 as secretary to the Manager of Operations and later as a production assistant.	female
"Adams married his wife, Mary, in the late 1970s. "	 The pair met when the latter travelled to the Northwest Territories to find work as a home economist.	female
"She thought about it for a few hours, ran it by upper management, and told me to write it up. "	 That was a natural bridge as a programmer.	female
"Before qualifying for the 1997 World Junior Curling Championships, she was never very interested in the sport. "	 Jentsch is employed as a soldier athlete.	female
Sunny then defected to the Gunns' side because she only wanted to manage champions. 	" Meanwhile, the Bodydonnas announced that they were searching for a new manager."	female
"Officer was 15 years old when she was playing in the Highlander Curling Club in Winnipeg, Manitoba. "	" I was a bit star-struck, Officer said."	female
Geske earned her J.D. degree from the Marquette University Law School in 1975. 	 Geske worked as chief staff attorney for the Legal Aid Society of Milwaukee until 1979.	female
"She herself however was 'one of the most successful teachers in the history of psychoanalysis ... her seminars were remarkable experiences for students, and her classes were remembered as spectacles'. "	" Deutsch was a very esteemed and beloved training analyst and supervisor, whose seminars, based on case studies, were known to often run into the early morning hours."	female
"Utada made the majority of the album alone, saying she 'locked herself away'. "	" I was like a mad scientist working away in an underground laboratory, going on to say I had the time of my life but it was a very intense, introverted process."	female
"She was educated at the University of Otago, where she graduated with a BA in languages and a Bachelor of Music (honours). "	 Marillier taught music at the high school and university levels and has also served as a choral conductor and opera singer.	female
"With the involvement of her high school music department, Paulini was also a participant in Sydney's annual Schools Spectacular variety show. "	" After leaving high school, Paulini worked in a retail clothing store and became a full-time musician."	female
"From 1992 to 1998 she was a visiting associate professor of the Department of Surgery, Keio University School of Medicine, Tokyo, and in 1999 was promoted to a visiting professor of the university. "	 Mukai was assigned the deputy mission scientist for STS-107.	female
Jean Schmidt knew that those complaints and those allegations had no merit when she mailed the letter. 	" Schmidt was struck by a hit and run driver while jogging, and was diagnosed with two broken ribs and two fractured vertebrae."	female
The same year she met and married Felix Slatkin. 	 Aller also continued working as a Hollywood studio musician.	female
After her hockey career she completed a master's degree in Sport and Exercise Psychology and her doctorate in coaching expertise development from the University of Victoria. 	" Planella has worked at the National Coaching Institute and Canadian National Sport Centre, in performance psychology as an educator and strategist, performance analyst and coaching effectiveness researcher."	female
"After her time with the NRDC, she went on to get her Ph.D. at Stanford University, funded by the National Science Foundation's Graduate Research Fellowship and the Lucille Packard Stanford Graduate Fellowship, within the Emmett Interdisciplinary Program in Environment and Resources with an emphasis in hydrologic ecosystem services in 2010. "	" Currently, Brauman is the Lead Scientist of the Global Water Assessment under the Institute on the Environment at the University of Minnesota."	female
"During her first job interview with an insurance company, Koss, who was engaged at the time, was rejected for the reason that married women will have children and leave. "	" Being able to create margins, headings and page numbers on the fly, Koss was the first programmer to attempt computer based word processing."	female
She set three world records: in the 1000 m in 1972 and in the 4×800 m relay in 1969 and 1976. 	 Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.	female
"In the seven years after its publication, she wrote other papers on the geology, paleontology and glaciology of the Lake District, most of which were published in the Geological Magazine. "	" Hodgson also contributed papers to the Geologist, and was a member of the Botanical Exchange Club."	female
"Once a yellow pony steps out of the train, Twilight and her friends think that she is Ms. Harshwhinny and go to welcome her. "	" The friends show the inspector the castle, who seems to have claustrophobia and altocelarophobia."	female
"Her students, in several sports, became national champions and participants of world and European championships. "	" Senior coach School of Olympic Reserve, Bialova has thirteen years working with athletes in wheelchairs."	female
The person sitting in the vehicle's passenger seat was caught by police putting a plastic baggie with syringes in her purse. 	" When paramedics arrived, they administered Naloxone to Morasca, who was physically combative throughout the process, biting a police officer's arm after having been placed in an ambulance."	female
"Upon taking office, former president Cristina Kirchner decided to have, for the first time, female officers as her aides-de-camp. "	" At unit level, the unit S1 (personnel officer) doubles as the unit commander's adjutant, although in recent times in many units this practice has been left only for ceremonial purposes, while for everyday duties a senior NCO performs the adjutant's activities."	female
"In 1965, a riot took place on campus following the arrest of Marjorie Cocoziello, a student fined for jaywalking who had not paid her ticket in time. "	" Reporters for The Lantern published Cocoziello's accounts of a strip-search, being put in a dark cell, and being watched by a cruel jailer."	female
She is the first female conductor to be named chief conductor of the Vienna RSO. 	" Alsop is to hold the title of chief conductor designate with immediate effect, through the 2018–2019 season."	female
"During her campaign announcement in 2015, Hewitt stated, People are tired of career politicians. "	" As an engineer, I am a problem solver."	female
Cao's first international debut was at the 2003 World Wushu Championships where she was the world champion in women's changquan. 	" Around this time, Cao became the coach of the Shandong Wushu Team."	female
"Then known as Prospect Park Productions, she led the marketing campaign for the soap operas All My Children and One Life to Live about which The Hollywood Reporter wrote: Not only are they (TOLN) the first company to revive a long-running daytime drama (thus changing the game for the genre entirely) they are taking two brands with a combined age of over 80 years and basically making them cool again.” "	" Following the cancellation, Cob-Baehler transitioned to a position as an artist manager."	female
"During an AAU basketball game, Gall tore her ACL and could not run outdoor track. "	" As a sophomore, Gall again started at point guard for GBHS and led the team to a conference championship."	female
In total she met during 84 days of parliamentary session. 	 Haldorsen was medical superintendent of a children's home and advisor to a hospital board from 1959 to about 1964.	female
"In 2004, she accepted a position as assistant coach for Ohio State University, to work with Buckeyes women's ice hockey head coach Jackie Barto, who had been Lachapelle's coach at Providence. "	 Lachapelle stayed as the assistant coach at Ohio State from 2004 to 2008.	female
In 2009 she became director of the Data To Insight Center and Executive Director of the Pervasive Technology Institute in 2021. 	" From 2017 until 2021, Plale was a science advisor at the National Science Foundation."	female
"Confused, Milja turns to a female guard and asks her what happens next. "	 The guard tells Milja that a vote will be held to decide whether or not to let Milja stay.	female
"A 911 caller reported that a woman had been speeding down the street, struck a parked car, got out of the vehicle, and then left on foot. "	" Forty minutes later, another call was placed indicating that the driver had returned."	female
Whilst at university she became involved in student politics and was elected as the environment officer for the University of Melbourne Student Union in 2007. 	 Sandell worked for the Australian Youth Climate Coalition (AYCC) between 2009 and 2012 serving as general manager before becoming the group's National Director.	female
Her mother was disabled and unable to work. 	" McLellan has a PhD in Psychology from the University of Canterbury and worked in academic psychology specializing in sports injuries and concussion, as a research scientist at the University of Canterbury."	female
She worked on manuals for the safe use of gliders. 	 Grimshaw spent 1953–61 at the RAE's headquarters office and returned as the RAE Project officer on the full pressure suit in 1961.	female
"She participated in the 2013 London Marathon in aid of Age UK, the Deloitte Ride Across Britain from Lands End to John O'Groats, the Prudential London Triathlon, and a marathon row for cancer research. "	 Sotherton is a performance coach and specialises in running.	female
"She was an undergraduate student at the University of Milan, where she completed a Laura in pharmaceutical chemistry. "	 Whilst studying Giordani worked as a chemical health analyst in the Public Health Laboratory of Bergamo.	female
"The writers have cleverly embraced the gap Mags left behind; instead of trying to replace her directly, they've used her absence to create the sense of a town on the precipice of a crime war. "	" This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with."	female
"A short time into her part-time job, the store's owner stepped down and offered Bestwick to take over the business, to which she agreed. "	" At Microbyte, Bestwick was promoted time and time again, eventually becoming promotions manager and later sales manager."	female
She also adds vocals and music to various projects. 	" Additionally Brouder retains current licenses in nursing, cosmetology and as a real estate broker."	female
"An Independent, she was the first female Chancellor of Austria. "	" Bierlein served as the advocate general of the Procurator's Office – essentially the country's chief public prosecutor – from 1990 to 2002, as well as a member of the executive board of the International Association of Prosecutors from 2001 to 2003."	female
"She muses on the meaning of the movement for her generation, Until I found riot grrrl, or riot grrrl found me I was just another Gloria Steinem NOW feminist trying to take a stand in shop class. "	" Now I am a musician, a writer, a whole person."	female
"Following her departure from Rakvere, she joined the Ugala theatre in Viljandi in 1994, where she is still engaged as an actress. "	" Since 2005, Tamm has also been a stage manager at the Ugala."	female
"She has worked in a range of scientific and environmental management roles in addition to her Antarctic roles, including environment negotiator for New Zealand free trade agreements, and establishment unit convenor for the Crop and Food Research Institute. "	" Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012."	female
"While she is reported in some circles to have been one of the primary architects of the HTS program, she was not. "	" Some time in 2007, McFate joined HTS as the Social Science Advisor."	female
"Weidman attended Pennsylvania State University, where she joined the PRS, whose investigations were the basis of the A&E series Paranormal State. "	 Weidman worked as the PRS's case manager between 2006 and 2011.	female
"Spending two years at the club, she helped the club to two 3rd-place finishes in the league while being the team's top goal scorer for both seasons. "	" After an invitation from then coach A. Abate, Abera joined Dedebit F.C."	female
"That year she also won first prize at the Festival de la Chanson at Ostende, Belgium. "	 Leyrac was named an Officer of the Order of Canada in 1967 and was the subject of an hour-long documentary on CBC television in 1972.	female
"She then went on to represent Team USA, being named an Olympic alternate in 1996 and a member of the 2000 team that won gold. "	 Mcfalls continued to coach for many years with several different schools at many different competitive levels.	female
"Bush administration, then-Labor Secretary Elizabeth Dole recruited her for the Department of Labor. "	" Dominguez served as Assistant Secretary for Employment Standards, Director of the Office of Federal Contract Compliance Programs (OFCCP) and Architect of the Labor Department's Glass Ceiling Initiative."	female
"In 2003 she returned to Australia, working with NCAR and the Bureau of Meteorology in Melbourne. "	" Professor Arblaster worked as a senior research scientist from 2003 to 2016 in the climate change processes team at The Centre for Australian Weather and Climate Research, which is a partnership between the Commonwealth Scientific and Industrial Research Organisation and the Bureau of Meteorology."	female
"Woerz began working with the organization as a teen ambassador, which she has done ever since. "	 Rosenstein then began working with Woerz in late 2014 as the artist’s manager and producer.	female
"In 1990s her interactive art projects, mostly occupied with metaphors, tele-presence and relation of the real world and cyber-space, were featured in magazines such as Hotwired, and presented at Ars Electronica arts and technology festival's Net Art selection in Linz, Austria in 1997. "	" Bulaja was the originator, editor-in-chief, manager, director and designer of the project."	female
"Tatyana Sergeyevna Moskvina (also Tatsiana Siarheievna Maskvina, Belarusian: Таццяна Сяргееўна Масквіна; born 10 January 1973 in Novosibirsk) is a Russian-born Belarusian judoka, who competed in the women's extra-lightweight category. "	" Currently a permanent resident in Minsk and a naturalized Belarusian citizen, Moskvina trained under head coach and sensei M. Ramazanov for Dinamo."	female
"In 2008, Johansson was promoted to Head of Design, working with 140 designers, and in 2013 she began overseeing H&M's special collections shown in Paris. "	" Johansson became Creative Advisor in 2015, and has subsequently worked as H&M's spokesperson and representative."	female
"She studied European Studies at Maastricht University in the Netherlands, and then earned a LLM from the University of Edinburgh. "	 Andreeva then worked as a press officer for the Bulgarian commissioner.	female
"His work in the foundations of geometry predates the similar, but more popular, work of David Hilbert by about a decade. "	 Fano was an early writer in the area of finite projective spaces.	male
"He then went to St Catherine's College at the University of Oxford where he read Philosophy, Politics and Economics. "	" After Oxford, Mabey worked as a lecturer in Social Studies in Further Education at Dacorum College, Hemel Hempstead, then as a Senior Editor at Penguin Books."	male
"In 2010, the same university awarded him a Doctor of Medicine degree, based on his research and thesis on macrovascular complications of diabetes in adults in Botswana. "	" Dr Onen is a senior consultant physician at the Centre for Chronic Diseases, a private medical practice that offers treatment in a number of specialties, including Cardiology, Cardiovascular Diseases, Diabetes, Gastroenterology and Infectious Diseases, among others."	male
"When the symbiote breaks into the facility, the doctor offers himself to the creature, but it rejects him and returns to Kasady after resuscitating him. "	" Carnage proceeds to asphyxiate the doctor, rampage through the prison, and escape."	male
"According to the Suda, the massive tenth century Byzantine Greek historical encyclopaedia, he was the son of Socles, but was adopted by Lycus of Rhegium. "	 Lycophron is also said to have been a skilful writer of anagrams.	male
"In February 1934, he was appointed the Head of Department of Military-Engineering Science of General Staff Academy. "	" Since 1936, Karbyshev was an assistant to the Head of Department of Large Formations' Tactics of the Academy."	male
They later moved to Western Australia where he attended Perth High School (now known as Hale School). 	 Bessell-Browne first job was as a clerk in the patents office in 1896.	male
Heymann is most known for his 1988 design of an environmentally friendly house for then Governor of Texas George W. 	 Heymann is a contributing writer for Places Journal.	male
"Although Mehaffey had responsibility over WPA projects nationwide, he primarily worked on airport, beach, pier, playground, and school projects in New York City. "	" During this period, Mehaffey was appointed to Assistant Administrator for Engineering for the entire WPA."	male
"The event saw assistant referees being allowed to intervene an ongoing game, in particular to help the match official apply the 10-metre rule when deciding free-kicks – as well as warn the referee instantly if he had booked or ejected the wrong player, something that was not possible in previous tournaments. "	" Also, fourth officials were given a larger role in assisting to take command of the match if any decisions are gone unnoticed by the referee or an assistant referee."	male
He graduated magna cum laude from Yale University. 	 Berlitz was a writer on paranormal phenomena.	male
"Most of his family members were murdered in the Holocaust, including his father. "	 Reisinger initially lived in a transit camp and then worked as a house painter in order to earn money from almost any source.	male
"He had joined the Nazi Party in 1931; after leaving it in 1932, he rejoined in 1935. "	" After the war, Höcherl from 1948 practised as a lawyer."	male
"They seek out the Egregious Professor of Cruel and Unusual Geography, and find his office but no sign of the professor himself. "	 They then find a magical window in space leading from the professor's bathroom to a tropical island thousands of years in the past.	male
In 1984 he was habilitated and in 1985 received a professorship for musicology at the Johannes Gutenberg University Mainz. 	 Ruf is editor and co-publisher of numerous publications.	male
"Theodore Cuza, a Jewish history professor living in Bucharest, and his daughter Magda are brought to the keep by SS Sturmbannfuhrer Eric Kaempffer in a desperate attempt to determine what is murdering his men. "	 The professor translates a mysterious message written in blood on a wall that uses a forgotten dialect of Old Romanian or Old Slavonic.	male
"He demands from the boy's family to pay 400,000 Francs within 24 hours. "	" The head physician advises the family to ask their friends, neighbors, and family for support."	male
The film follows the story of an American master chemist (Jackson) who heads to Britain to sell his formula for a powerful new drug. 	 All does not go as planned and the chemist soon becomes entangled in a web of deceit.	male
"A week later, he experienced complications which prompted additional surgery to implant a defibrillator. "	" As a writer, Dozois mainly worked in shorter forms."	male
"A few days later, he was called up by the army, effective November. "	" Still in poor health and unfit for service at the front, Streeruwitz spent the war as an administrator."	male
"She conveyed her suspicions to some of her husband's medical colleagues who, after interviewing him and searching the house, found ample proofs of murder and committed him to an asylum. "	 This article comments that the identity of that incarnate fiend was settled some time ago and that the murderer was a demented physician afflicted with wildly uncontrollable erotic mania.	male
"He was chosen a member of the Académie des Sciences in 1836, filling the seat of André-Marie Ampère. "	" Sturm became répétiteur in 1838, and in 1840 professor in the École Polytechnique."	male
He studied also with Porcelio Pandone (1405–1485) and Gaspar Veronese. 	" Sabellicus became professor of eloquence at Udine in 1473, but was dismissed in 1482."	male
The film was an adaptation of his story Snehathinte Mukhangal. 	" MT was the first and foremost script writer in Malayalam who wrote screenplays after having learnt cinema as a distinctive visual art which has its own language, grammar and structure."	male
"Leach was born in Ballarat, Victoria and educated at Creswick Grammar School (where he was dux), Melbourne Training College (1890) and the University of Melbourne, where he graduated B.Sc. in 1904, M.Sc. in 1906 and in 1912 obtained his doctorate for research in ornithology. "	 Leach was a regular writer and broadcaster on natural history subjects and introduced it into the school curriculum.	male
"He lives in suburban Chicago, Illinois, with his wife, Susan, and their four sons. "	" A journalist, writer and film producer."	male
The jury of the Grosse Berliner Kunstausstellung (great Berlin art exhibition) disapproved however the exhibition of his paintings. 	 Hendrich then started a job as painter in Amsterdam.	male
He married Martha Thiel (1872-1949) at Brandenburg in 1891. 	 From 1897 to 1902 Noske was politically active at the local level and worked as an editor at social democratic newspapers in Brandenburg and Königsberg (Volkstribüne).	male
"Meanwhile, the praetor Publius Manlius marched into Turdetania with the army he had taken over from Quintus Minucius, joining it with the force the other praetor, Appius Claudius Nero, had in Hispania Ulterior. "	" The reason why Manlius, who had been sent to Hispania Citerior as consular assistant, should campaign in Hispania Ulterior and also take the command of the troops of the praetor of the other province in unclear."	male
He is the closest thing to me genetically. 	 And in my prime I was a super athlete.	male
"In 1994, Holbrooke returned to Washington to become the assistant secretary for European and Eurasian Affairs, a position he held until 1996, when he resigned for personal reasons (he had recently married the author Kati Marton and wished to return to New York). "	" While assistant secretary, Holbrooke led the effort to implement the policy to enlarge NATO and had the distinction of leading the negotiation team charged with resolving the Balkans crisis."	male
"In September 2013, Dutton announced his candidacy for the San Bernardino County Assessor-Recorder, vacated by retiring County Assessor-Recorder Dennis Draeger. "	" As a division of the Assessor-Recorder-County Clerk responsibilities, Dutton is the keeper of the historical archives."	male
"On December 5, 2005, after PD Su-cheop stirred a national controversy, Cheong Wa Dae reaffirmed its unflinching support for Hwang and his research team. "	" Roh said, We'll continue to support Professor Hwang."	male
"Subsequently, he was invited to the editorial board of Nyugat and became a close friend of its editor, the post-symbolist poet and writer Mihály Babits. "	" During World War II, Illyés was nominated editor-in-chief of Nyugat following the death of Mihály Babits."	male
1 May] 1905 to a Russian-Ukrainian working-class family; he graduated from the St. 	 Tikhonov worked as an assistant engineer from 1924 to 1926.	male
The Evening Standard named Tuffrey as one of the thousand most influential Londoners for his work on the environment. 	" Tuffrey is a qualified Chartered Accountant, and has worked as a finance director for a major national charity before starting up a consultancy business, Corporate Citizenship."	male
He finished in seventh position with the Dutch Men's Water Polo Team at the 1972 Summer Olympics in Munich. 	" Since 2003, Hermsen is a professor at the University of Amsterdam in Astrophysics."	male
"Quarles came to Somerset sometime before 1812, for in May 1812, he was one of a commission to supervise the building of a County Clerk's office. "	 Quarles was a lawyer and became a member of the state legislature in 1811 and 1812.	male
He was later appointed as dean in 1891. 	 Birge became known as a scientist and administrator.	male
He died under mysterious circumstances at Canoe Lake in 1917. 	" Friends of the painter erected a cairn and totem pole memorial on Hayhurst Point, near the north end of the lake."	male
"On the other hand, he suggests, genre fiction writers tend to support themselves by book sales. "	 I'm a genre writer of a sort.	male
"His secretary, John Locke, recommended an operation that almost certainly saved Ashley's life and Ashley was grateful to Locke for the rest of his life. "	" As part of the operation, a tube was inserted to drain fluid from the abscess, and after the operation, the physician left the tube in the body, and installed a copper tap to allow for possible future drainage."	male
"He has regularly taught courses on Microeconomics, International Finance, and Economic Growth. "	 Felbermayr is an associate editor for the European Economic Review and the International Review of Economics and Finance.	male
"Sanneh further classified the song as classic Evanescence, which according to him meant bombastic, meticulously produced... [and] unreasonably addictive. "	" The writer went on to describe the song's chorus as grandiose and its bridge as glorious, glimmering."	male
František and his group retrained on Polish aircraft at Dęblin airbase in Małopolska. 	" František was made an instructor, flying obsolescent Potez 25, Breguet 19, PWS-26, RWD 8, RWD-14 Czapla and Lublin R-XIII aircraft."	male
"There is a slight chance that he may have been the (or an) intermediary responsible for presenting Dubhaltach MacFhirbhisigh with Volume C of the original four volumes of the autograph of the Annals of the Four Masters, covering the period AM 2242 to AD 1171. "	" However, an idea proposed by the writer of this article that Dáibhídh was MacFhirbhisigh's mysterious amanuensis cannot be sustained, as a comparison of their handwriting bears no resemblance to each other."	male
"Pearlman was the Schulich Distinguished Chair of music at McGill University in Montreal, specializing in the programs in music theory, sound recording and music technology; he later served as Centenary Fellow at the McLuhan Center for Culture and Technology at the University of Toronto, where he co-taught a course on Digital Media Distribution. "	" As a Professor and as a public speaker, Pearlman lectured on the architecture of the music industry, strategies for re-monetizing music downloads, and the history and future of music."	male
"Solari joined the Seahawks staff in 2008, he changed its offensive line scheme to more zone blocking. "	 Solari joined the Packers staff as an offensive line assistant following the 2014 season.	male
"As the settlement's emergency responder, Goldstein was present at the murder scene, where he referred to the terrorists as nazis. "	" As the settlement's main emergency doctor, Goldstein was involved in treating victims of Arab-Israeli violence prior to that incident as well."	male
"In 1989, he became a Fellow of the Royal Society of Literature. "	" O Choille gu Bearradh was the Saltire Society Scottish Book of the Year for 1990, and MacLean won the McVitie's Prize for Scottish Writer of the Year."	male
