context	segment	gender
"Adams married his wife, Mary, in the late 1970s. "	 The pair met when the latter travelled to the Northwest Territories to find work as a home economist.	female
"Titre returned to EA Games in 2013, where she worked on Dance Central 3 and The Sims 4. "	" Around 2015, Titre started working as the manager of the art and computer animation department for Ubisoft."	female
Whilst at university she became involved in student politics and was elected as the environment officer for the University of Melbourne Student Union in 2007. 	 Sandell worked for the Australian Youth Climate Coalition (AYCC) between 2009 and 2012 serving as general manager before becoming the group's National Director.	female
"Dr. Mathur has a teaching experience of more than 16 years, she started her career as an assistant professor in 2003 at Daulat Ram College, University of Delhi. "	 Dr. Mathur is a very proactive Scientist and has been into various extramural and administrative activities.	female
Jean Schmidt knew that those complaints and those allegations had no merit when she mailed the letter. 	" Schmidt was struck by a hit and run driver while jogging, and was diagnosed with two broken ribs and two fractured vertebrae."	female
She is the only speaker in the Conference's 10-year history to be invited to speak more than once. 	 Hatchett has appeared on numerous media outlets as a guest commentator and legal analyst on national issues.	female
One of the most significant contributors of Garm was Tove Jansson who started her career in the magazine as a cartoonist in 1929 when she was just fifteen. 	 Over time the former became the magazine's chief illustrator.	female
She clerked for Justice Alan B. Handler of the New Jersey Supreme Court and has taught at University of Washington since 1996. 	" As of 2011, Ramasastry is a senior advisor in the International Trade Administration at the US Dept."	female
"A 911 caller reported that a woman had been speeding down the street, struck a parked car, got out of the vehicle, and then left on foot. "	" Forty minutes later, another call was placed indicating that the driver had returned."	female
"In 1999, she defended her PhD dissertation, titled State Regulation of the tax system, at the Kyiv National Economic University and received a Ph.D. in Economics. "	 Tymoshenko has worked as a practicing economist and academic.	female
She also adds vocals and music to various projects. 	" Additionally Brouder retains current licenses in nursing, cosmetology and as a real estate broker."	female
"Ursula, Lady Walsingham, continued to live at Barn Elms with a staff of servants until her death in 1602. "	" Protestants lauded Walsingham as a sound pillar of our commonwealth and chief patron of virtue, learning and chivalry."	female
"The final member of Empowered's primary supporting cast is an immortal, cosmically powerful being called The Caged Demonwolf, whom Empowered prevented from destroying the Earth by imprisoning its essence within a bondage belt gained from another of her previous misadventures. "	" While The Caged Demonwolf was initially hostile, it has since become both an advisor and friend to Empowered, Thugboy and Ninjette."	female
"Following the Quackenbush events and the term of the acting commissioner (during which period Ossias was assigned only minor cases, thereby appeasing insurers allegedly lobbying for her termination), John Garamendi was reelected Insurance Commissioner. "	" Under Garamendi, Ossias served as lead counsel/project manager in CDI's case involving the claims and business practices of the nation's largest disability income insurance holding company, UnumProvident Corp."	female
The Vital Voices Global Leadership Network connects thousands of women leaders who have participated in Vital Voices conferences and training programs around the globe. 	 Verveer served as Chair of the Board and Co-CEO until early 2009.	female
The same year she met and married Felix Slatkin. 	 Aller also continued working as a Hollywood studio musician.	female
"Under this practice, if a shrine slave died or ran away, the family was required to replace her with another girl. "	" At the beginning of the 19th century, Nyigbla became the chief Anlo deity, and its shrines also began to demand slaves for its services."	female
"Born in Bedford, Beardsmore attended the independent Dame Alice Harpur School in her hometown, then studied for a BA in English and Politics at the University of Newcastle upon Tyne and also went to Luton College of Higher Education. "	 Beardsmore joined the BBC in 1977 as secretary to the Manager of Operations and later as a production assistant.	female
"She was born in Vinstra, Nord-Fron, Oppland, and worked as a journalist in her early career. "	" Berget was private advisor to the Prime Minister 1990 – 1991, and Minister of Children and Family Affairs 1991 – 1996."	female
"She reported that she briefed no go-around because no takeoffs were authorized on the runway at night or in IMC conditions; however, the first officer knew this was incorrect, but did not challenge the captain. "	 The captain said the first officer was passive and quiet.	female
"She subsequently devoted herself to recording Max Reger’s complete works for violin solo, which she presented in 2003. "	 Eggebrecht has contributed greatly as a chamber musician to the discovery of worthwhile music by neglected composers.	female
"She graduated from Beşikdüzü High School of Education at 1978, and moved to Istanbul with her family right after, where she studied architecture in Mimar Sinan Fine Arts University and graduated in 1978. "	" After graduating from university, Aktas worked as an architect, media consultant and journalist."	female
A few weeks later she was given a major spread in an article about the newly formed Women's Auxiliary Army Corps. 	 The image of a WAAC officer candidate (at right) comes from this shoot.	female
The farmer is paid against her declared payment entitlements that are each matched against an eligible hectare of declared land ('activated for payment'). 	 A farmer holds 102.00 payment entitlements.	female
"Before becoming Ukraine's first female prime minister in 2005, Tymoshenko co-led the Orange Revolution. "	" After graduating from the Dnipropetrovsk State University in 1984, Tymoshenko worked as an engineer-economist in the Dnipro Machine-Building Plant (which produced missiles) in Dnipropetrovsk until 1988."	female
A Detroit police officer alleged that LeDuff's stories asserted that she moonlighted as a stripper and danced at a never-proven party at the Detroit mayor's mansion. 	 The officer denied both accusations.	female
"After receiving her doctorate, she continued to teach at the Saint Petersburg University of the Ministry of Interior of Russia. "	" After graduating, Fedorova worked as an inspector in Pskov for six months."	female
"Of Chrystal, Ogilvie has said: I was blown away by her personality, her voice, and the fact that she's a piano player. "	" I was dying to have someone to collaborate with, who actually is a musician and not just a singer."	female
Murillo played for four different teams in Honduras until her retirement in the 90s. 	" Later, Murillo worked for the Inter-American Development Bank as a producer and developer of reports and research."	female
"At the time of her resignation in 2005, after HP had acquired several other companies, HP had about 150,000 employees. "	 HP's revenue doubled and the rate of patent filings increased due to mergers with Compaq and other companies during Fiorina's stint as CEO.	female
In 1996 she was selected for astronaut training by NASA. 	 Cagle is also an advisor for NASA's Flight Opportunities Program (originally named CRuSR – Commercial Reusable Suborbital Research Program).	female
"In 2016 Marrero denounced British fashion designer Vivienne Westwood on social media, claiming that one of her works had been plagiarized on a shirt sold through Westwood's website. "	" As a musician, Marrero has released two electropop albums and has worked as a DJ at several Spanish clubs."	female
"She studied at the Cathedral and John Connon School in Mumbai and was head girl for the academic year 1992–93 before heading to Tufts University in United States to study Bio-genetic engineering, which she studied for two years, and eventually switching to Economics. "	 Patel's career began as an economic analyst at Khandwala Securities Limited after graduation.	female
"1] She received 49 votes (0.12%), finishing sixth against Conservative candidate Steven Fletcher. "	 Sidon was an overhead door mechanic in the Transcona region of Winnipeg at the time of the election.	female
"Her last match for the USA was on November 5, 2008, against the Korea Republic. "	 Scurry was appointed general manager of the WPS franchise magicJack beginning with the 2011 season.	female
"The investigation began with one Raymond James manager, who worked from an office in her Wisconsin home, handling approximately 700 accounts and selling mainly mutual funds and variable annuities. "	 The Wisconsin manager was accused of selling unsuitable aggressive mutual funds and variable annuities over a four-year period.	female
One of her major innovations was her creation of an apparatus for radio-wave reception. 	 Hamburger joined the Swiss military in 1939 and was promoted to chief of the telecommunication troops in 1950.	female
"Despite her forensic skills, Monge's main work actually focuses on several topics including the preservation and accessibility of Computed Topography (CT) datasets, traditional radiology, human dental micro-anatomy, and production and distribution of high quality fossil casts. "	" As the Associate Director and Manager of the Casting Program, Monge oversees 3000 molds and casts representing fossils from every phase of human evolution."	female
"She received a Juris Doctor degree from Northeastern University School of Law in Boston in 1983, where she founded the Boston Lesbian/Gay Political Alliance, a non-partisan political organization that interviews and endorses candidates for political office and advocates for Boston's gay community. "	" Vaid is CEO of the Vaid Group LLC, which works with social justice innovators, movements and organizations to address structural inequalities based on sexual orientation, gender identity, race, gender and economic status."	female
She has also worked at the highest level in the Treasury at the Chambers of Commerce in Kraków. 	 Marianowska possesses the best of qualifications and is a proficient manager.	female
"In late 2011, the online chatbox provider XChat filed a lawsuit after a developer published a copy of the source code to her server emulator. "	 The suit was later dropped as the developer had not infringed copyright.	female
"With the involvement of her high school music department, Paulini was also a participant in Sydney's annual Schools Spectacular variety show. "	" After leaving high school, Paulini worked in a retail clothing store and became a full-time musician."	female
"Severian, who believes this is an indirect means for the Autarch to execute him for his crime, is forced to accept, and he departs with the sister, Agia, to secure an avern, a deadly plant used for dueling. "	" While on their way, urged by Agia's bet to a passing fiacre, their driver crashes into and destroys the altar of a religious order, where Agia is accused of stealing a precious artifact."	female
Pornthip is very proud of her work and that it ensures her a place in heaven. 	" Graduating from the Faculty of Medicine, Mahidol University, in 1979, Pornthip became a medical officer in the Ministry of Public Health."	female
"She spent four years working on international projects for Hasbro including Playdoh, Monopoly and Action Man. "	" Between 2011 and 2013, Singhal worked as a Senior Innovation Executive at Scottish Enterprise, before joining Mattel as a Project Quality Engineer in 2013."	female
"After spending time in India teaching English, Allsopp returned to the UK and began a series of positions, working for Country Living and Food & Homes Magazine and her mother's business, Hindlip & Prentice Interiors, and studying at Christie's. "	" Allsopp was reported in 2008 and 2009 to be an advisor to the Conservative Party on housing matters, but has denied this."	female
"To the amusement of many, this year an artist had a painting in the parade showing a naked female bicyclist next to a baton-wielding police officer. "	 The panel was put on a small platform on wheels and parade goers were invited to have their pictures taken with their heads poking out of the holes of the naked bicyclists and the officer.	female
She won the first of her state prizes in 1950 for this work. 	 Feoktistov became a laboratory chief in 1952.	female
"She is also the author of the book Worth It: Your Life, Your Money, Your Terms (2017, Simon and Schuster) Steinberg graduated from The Baldwin School in Bryn Mawr, Pennsylvania in 1995 and from Columbia College, where she was an urban studies major, in 1999. "	 Steinberg was first a computer programmer.	female
"Utada made the majority of the album alone, saying she 'locked herself away'. "	" I was like a mad scientist working away in an underground laboratory, going on to say I had the time of my life but it was a very intense, introverted process."	female
"After the 2002 elections, she remained Vice Chancellor on a provisional basis until the coalition between ÖVP and FPÖ was renewed in early 2003, and has since had no involvement in politics. "	" Since 2004, Riess-Passer has been the CEO of the Wüstenrot-Gruppe."	female
Bivens served as commissioner of the LPGA from late 2005 until her resignation in July 2009. 	 The LPGA commissioner serves as chief executive and administrative officer of the LPGA and is responsible for its day-to-day operations.	female
"While flying a P-59 jet fighter during gunnery training, she witnessed tracer rounds coming within feet of the aircraft's nose. "	 The job of a test engineer was a dangerous one.	female
"In her later years, and like many big soprano voices, Rysanek reverted to dramatic mezzo-soprano roles like Herodias in Salome, Klytemnestra in Elektra and the Kostelnička in Janáček's Jenůfa. "	" Work (composer), role, conductor, year of recording, label."	female
"On 13 May 1944, Rowden together with three other captured female SOE agents, Andrée Borrel, Vera Leigh and Sonia Olschanezky, were moved from Fresnes to the Avenue Foch along with four other women whose names were Yolande Beekman, Madeleine Damerment, Eliane Plewman and Odette Sansom, all of whom were F Section agents. "	" Later that day they were taken to the railway station, and each handcuffed to a guard upon alighting the train."	female
"Grace is a work of art herself, as are the covers for Island Life, Slave to the Rhythm and Living My Life, but best of all is the louche image of Nightclubbing by Jean-Paul Goude, part Tretchikoff's Green Lady, part the best advert for smoking you've ever seen. "	" According to i-D, it was a series of consistently stellar album artwork that helped propel [the singer] from musician to icon."	female
She was president of Iḷisaġvik College from 2005 to 2010. 	 Grinage has worked as campaign manager and previously was the owner of a of a publishing business.	female
"In 1977, she founded LaNier and Company, a real estate brokerage company. "	" For over 30 years, LaNier has worked as a professional real estate broker."	female
"In Chicago, Jane Addams and her fellow members of Hull House endeavoured to clean up the mishandled waste in their area but their efforts were obstructed by the local council. "	 The council handled the issue by giving Addams the position of garbage inspector of the ward on a salary of one thousand dollars per year.	female
"In 1917, Shouse was able to utilize experience acquired through her undergraduate and her prior activist activities. "	 Shouse was hired as the assistant to the chief.	female
"Flinn's case, due in part to her high visibility in Air Force recruitment advertisements, drew national attention, eventually creating a media circus. "	" This is an issue about an officer, entrusted to fly nuclear weapons, who lied."	female
Ishihara wanted to place the burden of an idol's mistakes on the player for not training her enough to deepen a player's attachment with the idols. 	" Originally, the protagonist was going to be put in the role of the idol's manager, but it was later changed to the idol's producer because the latter was perceived to be cooler."	female
"She was the moderator and managing editor of Washington Week and co-anchor and co-managing editor, with Judy Woodruff, of the PBS NewsHour, both of which air on PBS. "	 Ifill was a political analyst and moderated the 2004 and 2008 vice-presidential debates.	female
"In an interview addressing the move, she states Whereas MALDEF at the macro, systemic change level, CCF is about the micro, one community, one county. "	" As CEO, Hernández has helped the CCF increase its assets to over $1 billion, allowing for greater service opportunities and innovative programs to reach more Los Angelenos, especially those who are of color, low income, and immigrants."	female
"As the first female chief minister of West Bengal, one of her first decisions was to return 400 acres of land to Singur farmers. "	" The cabinet has decided to return 400 acres to unwilling farmers in Singur, the chief minister said."	female
"The two remaining convicts begin to suspect the undercover cop, and threaten to kill the geologist if she doesn't reveal herself. "	" A fight ensues between the convicts and the undercover officer, assisted by the geologist."	female
In 1989 she was inducted into the Swedish Curling Hall of Fame. 	" Apart from curling, Norberg was chief actuary at Nordea, and led a division at Folksam."	female
"In 2016, she was elected as Fellow of the Academy of Social Sciences. "	 Kattumuri is actively engaged in charitable activities as advisor and committee member with several global non-governmental organisations.	female
Oramics was also the name used by Oram to refer to her studio and business interests generally. 	" The musician drew shapes on the film to create a mask, which modulated the light received by photocells."	female
"Officer was 15 years old when she was playing in the Highlander Curling Club in Winnipeg, Manitoba. "	" I was a bit star-struck, Officer said."	female
"During her tenure, Radisich successfully lobbied to prevent the Australian Federal Communications Minister from extending the Do Not Call Register to business numbers. "	 Radisich demonstrated a solid track record of working with the private sector as CEO of COSBOA.	female
Hutchins is the only female presenter of the series. 	 A singer and musician who plays the harmonica and the concertina.	female
"After completing one year of training, she was assigned to work on the Mobile Servicing System. "	 Payette served as chief astronaut for the Canadian Space Agency from 2000 to 2007.	female
"In May 2013 she was named weekend news anchor, and has hosted Israel's most viewed TV news broadcast since. "	" Weiss has also hosted the weekday evening news and other shows, and is currently the station's chief political analyst."	female
"On May 30, 1999, Police Officer Tiffany Hickey died six days after she sustained injuries in a motor vehicle collision during pursuit of a suspect. "	" Officer Hickey radioed dispatch to notify them of the chase but, due to an antiquated radio system, dispatch never heard the call because another officer was transmitting."	female
"When I asked the artist about the green spaces in this mural, she told me that these were parks. "	 From there all my education was directed towards becoming a landscape architect.	female
"After graduating college in 1979, she became involved in punk culture via collage art, color xerox postcards and mail art. "	" Kossy eventually became a computer programmer, but also published zines because Publishing is power, pure and simple, and turned author and folklorist."	female
"During her first job interview with an insurance company, Koss, who was engaged at the time, was rejected for the reason that married women will have children and leave. "	" Being able to create margins, headings and page numbers on the fly, Koss was the first programmer to attempt computer based word processing."	female
Her first assignment was at Bolling Air Force Base in Washington where she worked as an intelligence research specialist. 	 Montes advanced rapidly through the ranks at the DIA and became its most senior Cuban analyst.	female
"On 25 March 2017, Kam Dhillon reported a yet-to-be completed skyscraper design designed by Hadid prior to her death in 2016 in an article titled Zaha Hadid Architects Unveils Monumental Skyscraper Project for NYC. "	" A futuristic building, faithful to the imprint of the architect, which should host the biggest cultural events of the Moroccan capital."	female
Faces was founded in 1997 by three participants in the first wave of net art  	" Initially, Huffman and McCarty served as co-moderators and Djordjevic as technical advisor."	female
"In the 2015 Women's World Cup in Canada, they became the 1st Senior Australian Football Team to win a knockout match in a World Cup when they defeated Brazil 1–0 in the Round of 16 before losing 1–0 to Japan in the quarter finals. "	" Currently, Stajcic stands as the only Australian-born head coach to win a match at a FIFA World Cup."	female
"In September 2004, Exley scored after four seconds of a League Cup tie against Aston Villa from inside her own half. "	" Exley was top scorer for Doncaster Belles in the following two seasons, winning the manager's Player of the Year award in 2006."	female
"Once a yellow pony steps out of the train, Twilight and her friends think that she is Ms. Harshwhinny and go to welcome her. "	" The friends show the inspector the castle, who seems to have claustrophobia and altocelarophobia."	female
She also finished 17th in the two-woman event at the 2005 FIBT World Championships in Calgary. 	 Gavine-Hlady also was awarded the track and field award for most improved coach.	female
"She studied European Studies at Maastricht University in the Netherlands, and then earned a LLM from the University of Edinburgh. "	 Andreeva then worked as a press officer for the Bulgarian commissioner.	female
She set three world records: in the 1000 m in 1972 and in the 4×800 m relay in 1969 and 1976. 	 Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.	female
"She was the nominee for comptroller of the currency before her nomination was withdrawn at her request on December 7, 2021. "	 Omarova previously served as an advisor within the Department of the Treasury.	female
"While she is reported in some circles to have been one of the primary architects of the HTS program, she was not. "	" Some time in 2007, McFate joined HTS as the Social Science Advisor."	female
"While not seen by the others as a superhero, she is very intelligent and organized. "	" Concierge is present on most missions, often seen with a tablet computer, filling in with needed resources that others often lack."	female
She received her B.S. in nursing education from the University of Minnesota School of Nursing. 	 Woodman served as chief nurse of the XXIV Corps.	female
Cao's first international debut was at the 2003 World Wushu Championships where she was the world champion in women's changquan. 	" Around this time, Cao became the coach of the Shandong Wushu Team."	female
Between 2015 and 2017 she was named three times as an NFHCA All-American while playing for Louisville Cardinals. 	" While based in Louisville, Kentucky, McFerran also worked as a goalkeeper coach at a local field hockey club, IFHCK."	female
She is noted for her interpretations of French mélodies and German lieder. 	" Stutzmann also plays piano, bassoon and is a chamber musician."	female
"After receiving her MFA, Guzman returned to Apple and worked there for five years on projects including FaceTime, iMessage, and additional emoji sets. "	" As of 2020 Guzman is the CEO and founder of Tijiko, a company centered on digital coaching."	female
In 2009 she became director of the Data To Insight Center and Executive Director of the Pervasive Technology Institute in 2021. 	" From 2017 until 2021, Plale was a science advisor at the National Science Foundation."	female
The person sitting in the vehicle's passenger seat was caught by police putting a plastic baggie with syringes in her purse. 	" When paramedics arrived, they administered Naloxone to Morasca, who was physically combative throughout the process, biting a police officer's arm after having been placed in an ambulance."	female
She is married and has been a medical doctor since 2009. 	 Rottländer is currently chief resident in internal medicine at a hospital in Switzerland.	female
"In 1976 she was promoted to Manager of Children's Programs by Margaret Loesch, then Director of Children's Programs. "	" Animation in 1980, and eventually became a vice president and general manager."	female
"An Independent, she was the first female Chancellor of Austria. "	" Bierlein served as the advocate general of the Procurator's Office – essentially the country's chief public prosecutor – from 1990 to 2002, as well as a member of the executive board of the International Association of Prosecutors from 2001 to 2003."	female
"During World War II, months after the German invasion, the all-female Aviation Group No. 122 was formed under famous pilot Marina Raskova. "	" The 122nd trained pilots, navigators, mechanics, and ground crews for three new regiments: the 568th Fighter Aviation Regiment, 587th (later the 125th Guards) Bomber Aviation Regiment, and 588th Night Bomber Aviation Regiment (also known as the 46th Guard or the Night Witches)."	female
"The writers have cleverly embraced the gap Mags left behind; instead of trying to replace her directly, they've used her absence to create the sense of a town on the precipice of a crime war. "	" This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with."	female
She is the first female conductor to be named chief conductor of the Vienna RSO. 	" Alsop is to hold the title of chief conductor designate with immediate effect, through the 2018–2019 season."	female
"That year she also won first prize at the Festival de la Chanson at Ostende, Belgium. "	 Leyrac was named an Officer of the Order of Canada in 1967 and was the subject of an hour-long documentary on CBC television in 1972.	female
"In 2008, Johansson was promoted to Head of Design, working with 140 designers, and in 2013 she began overseeing H&M's special collections shown in Paris. "	" Johansson became Creative Advisor in 2015, and has subsequently worked as H&M's spokesperson and representative."	female
"She wrote prose articles for the Pioneer Press, Church Work and other papers, and was one of the contributing editors of the Woman's Record, at one time the organ of the Woman's Educational and Industrial Union of St. "	" Furber was identified with WCTU work for years as an officer in local, county and district organizations."	female
"Weidman attended Pennsylvania State University, where she joined the PRS, whose investigations were the basis of the A&E series Paranormal State. "	 Weidman worked as the PRS's case manager between 2006 and 2011.	female
"She has worked in a range of scientific and environmental management roles in addition to her Antarctic roles, including environment negotiator for New Zealand free trade agreements, and establishment unit convenor for the Crop and Food Research Institute. "	" Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012."	female
"In 1990s her interactive art projects, mostly occupied with metaphors, tele-presence and relation of the real world and cyber-space, were featured in magazines such as Hotwired, and presented at Ars Electronica arts and technology festival's Net Art selection in Linz, Austria in 1997. "	" Bulaja was the originator, editor-in-chief, manager, director and designer of the project."	female
"In 2004, she accepted a position as assistant coach for Ohio State University, to work with Buckeyes women's ice hockey head coach Jackie Barto, who had been Lachapelle's coach at Providence. "	 Lachapelle stayed as the assistant coach at Ohio State from 2004 to 2008.	female
"Lina Sarmiento (born 1958) is the first female third-level official of the Philippine National Police to receive and hold the rank of director, a rank equivalent to that of a major general in the Philippine military. "	" Before this post, Sarmiento was a chief superintendent."	female
"She was an undergraduate student at the University of Milan, where she completed a Laura in pharmaceutical chemistry. "	 Whilst studying Giordani worked as a chemical health analyst in the Public Health Laboratory of Bergamo.	female
"Following her departure from Rakvere, she joined the Ugala theatre in Viljandi in 1994, where she is still engaged as an actress. "	" Since 2005, Tamm has also been a stage manager at the Ugala."	female
"Woerz began working with the organization as a teen ambassador, which she has done ever since. "	 Rosenstein then began working with Woerz in late 2014 as the artist’s manager and producer.	female
"During her campaign announcement in 2015, Hewitt stated, People are tired of career politicians. "	" As an engineer, I am a problem solver."	female
"Her students, in several sports, became national champions and participants of world and European championships. "	" Senior coach School of Olympic Reserve, Bialova has thirteen years working with athletes in wheelchairs."	female
"She participated in the 2013 London Marathon in aid of Age UK, the Deloitte Ride Across Britain from Lands End to John O'Groats, the Prudential London Triathlon, and a marathon row for cancer research. "	 Sotherton is a performance coach and specialises in running.	female
"He lives in suburban Chicago, Illinois, with his wife, Susan, and their four sons. "	" A journalist, writer and film producer."	male
Received a title of People's Artist of Russia and was nicknamed the Godfather of the Russian piano school. 	 Naumov was a professor of piano at the Moscow Tchaikovsky Conservatory and a jury member in many international competitions.	male
"In 2003-2004, he served as a member of the Secretary of State's Advisory Panel on Africa, and was a Presidential appointee to the Council of the National Endowment for the Humanities. "	" A trustee of Oberlin College, Rotberg is a visiting professor at the College of Europe in Bruges, Belgium."	male
"He is generally known as the most prolific guitarist of the 17th century, publishing seven books during his lifetime. "	 Granata was a barber-surgeon by profession.	male
"The publication (1710) of engravings based on these drawings made Nattier famous, but he declined to proceed to the French Academy in Rome, though he had taken the first prize at the Paris Academy at the age of fifteen. "	 Nattier aspired to be a history painter.	male
"Lourijsen moved to Amsterdam in 1902 and studied for one year at the Rijksschool voor Kunstnijverheid Amsterdam and continued his studies at the Rijksakademie van beeldende kunsten (1905-1906, 1908-1911) as well as the Haagse Academie van Beeldende Kunsten (1906-1907) He was a pupil and friend of Jan Toorop. "	 Lourijsen was an active portrait painter and draftsman and also served from 1912 onwards as a lecturer at the Ignatiuscollege in Amsterdam.	male
After that he presents it to the Board of Directors. 	" If thesis accepted by the Board, examiner will enter an exam about the thesis."	male
Vijaypat Singhania replaced him as the new sheriff on 18 December 2005. 	 Hegde is a dental surgeon.	male
"In 2014, Pulkki was awarded the Samuel L. Warner Memorial Medal for his significant research work surround and multichannel audio. "	" Pulkki was appointed docent of spatial sound at Aalto University in 2007–2012, an assistant professor in 2012–2015 and a professor in 2015."	male
"She conveyed her suspicions to some of her husband's medical colleagues who, after interviewing him and searching the house, found ample proofs of murder and committed him to an asylum. "	 This article comments that the identity of that incarnate fiend was settled some time ago and that the murderer was a demented physician afflicted with wildly uncontrollable erotic mania.	male
"In late November 1937, Michalske returned to Lafayette College for his second year as the head coach of the basketball team. "	 Michalske was hired as an assistant football coach and scout for the Cardinals.	male
1 May] 1905 to a Russian-Ukrainian working-class family; he graduated from the St. 	 Tikhonov worked as an assistant engineer from 1924 to 1926.	male
"However, Zoran Filipović re-joined the FR Yugoslavia national team in 1999 continuing his collaboration with Vujadin Boškov when he took over. "	 Filipović was the assistant at the Euro 2000.	male
"He taught mathematics there when he graduated, then at the Georgia Military Institute in 1885–1886, as well as a 2-year stint teaching at South Georgia College in Thomasville. "	 Snelling came to the university in 1888 as an adjunct professor of mathematics and commandant of cadets.	male
"He was upset when Lahovari died not too long after, and authored his obituary. "	 Caragiale also became a collaborator on Filipescu's journal Epoca and editor of its literary supplement.	male
"He specialized in cotton and rubber plants and the classification of palms, particularly the palms of Hispaniola. "	 Cook served as Honorary Assistant Curator of Cryptogamic Collections at the United States National Herbarium from 1898 until 1948.	male
"Because that second position was up field from the point where the line judge had positioned himself when Wycheck had thrown the ball, the line judge's hand signaled during the play that the pass was indeed a lateral and not an illegal forward pass. "	" After a long official review, the video was deemed inconclusive to overturn the line judge's ruling on the field."	male
"Smyth began to paint still life paintings, pushing out the boundaries of his use of colour. "	" From 2013, Smyth became a student instructor, tutoring other students in Bargue drawings and sight size method cast drawings in charcoal."	male
"Although Mehaffey had responsibility over WPA projects nationwide, he primarily worked on airport, beach, pier, playground, and school projects in New York City. "	" During this period, Mehaffey was appointed to Assistant Administrator for Engineering for the entire WPA."	male
The Picture below states the Division of Property of Seth Kushal Das amongst his 5 sons Seth Kushaldas and his son Pribhdas had received many Afrin Namas from the British Government. 	 Both of them were granted chairs in the Darbar of the Commissioner in Sind and Collector of Nawabshah.	male
"During his time on the National Security Council of President Bush, he was involved in several Iraq strategy reviews, including the one that led to the 2007 surge strategy. "	" As a professor, Feaver has been the recipient of numerous teaching awards."	male
"He wrote two one-act plays, Paper Toilet and Cold Beer, around 1979. "	 The latter examines the role of the dramatist and writer through an alter-ego protagonist.	male
Beuermann (2011) speculates that Rognvald's transfer of power to his brother may have been an attempt by the saga writers to imply that the Orkney earldom had more independence from Norway than that of Rognvald's earldom of Møre and that the earl's holdings in Caithness may have allowed for an even greater degree of freedom of action. 	 Such implications are more likely to be rooted in the writer's interest in emphasising Orcadian independence at the time of writing rather than the 9th/10th century events they purport to describe.	male
The end of his career remains unclear. 	" Epiktetos's work must have been greatly appreciated at the time, as indicated by a pelike by the Kleophrades Painter which was twice falsely signed Epiktetos egraphsen (Epiktetos painted it)."	male
He finished in seventh position with the Dutch Men's Water Polo Team at the 1972 Summer Olympics in Munich. 	" Since 2003, Hermsen is a professor at the University of Amsterdam in Astrophysics."	male
He was later appointed as dean in 1891. 	 Birge became known as a scientist and administrator.	male
"About 40 hours after he had been formally inaugurated, Hevia resigned early Thursday morning in favor of Mendieta. "	" Hevia, who was also a surgeon, had been the first Cuban national to graduate from the United States Naval Academy at Annapolis, as a member of the Class of 1920."	male
"In its obituary of Oosterbaan, The Sporting News described him as a phenomenal student-athlete who in his senior year at Michigan was captain of the football team, led the Big Ten Conference in scoring in basketball and was the league's leading hitter in baseball, a sport he had not pursued while in high school. "	 Oosterbaan was both a scholar and an athlete.	male
"He also discovered that when they reacted with each other, the particles that were released had far more energy than they started with. "	 Oliphant left the Cavendish Laboratory in 1937 to become the Poynting Professor of Physics at the University of Birmingham.	male
"There is a memorial to him inside the church, with an epitaph written by his friend, William Wordsworth. "	" Southey was also a prolific letter writer, literary scholar, essay writer, historian and biographer."	male
A writer who omits things because he does not know them only makes hollow places in his writing.  	 Hemingway believed a writer could convey an object or concept while writing about something entirely different.	male
Gopalam (Srikanth) performs tapas and gets Radha (Sneha) as his wife. 	 Gopalam is an assistant public prosecutor.	male
He would study at the University of Manitoba where he graduated with a Bachelor of Arts in 1930. 	" As a career lawyer, MacMillan joined Canadian National Railways in 1937 as a solicitor in the company's Winnipeg, Manitoba office."	male
"On the other hand, he suggests, genre fiction writers tend to support themselves by book sales. "	 I'm a genre writer of a sort.	male
"When Hempstead's term as governor ended on December 9, 1854, he attempted to run for the United States congress, but lost due to his opinion over prohibition. "	" Later, Hempstead was repeatedly elected to and served as Dubuque's county judge until 1867."	male
"In October 1977, he emigrated to the United States and was offered a position at the Naval Underwater Systems Center. "	 This position is that of a senior scientist and technical specialist on the staff of the Associate Technical Director for Research and Technology with the responsibility to insure the development of a comprehensive and balanced technology base within the Center.	male
"For his post-secondary education, he attended Al-Azhar University and a French law school in Cairo. "	" By working as a Europeanized lawyer, Zaghloul gained both wealth and status in a traditional framework of upward mobility."	male
"An explosion aboard Sirago while drydocked at Portsmouth, New Hampshire, on 2 June 1954, killed two men and injured four others. "	" The blast, which occurred during plastic spraying of a main ballast tank, killed two civilian painters and injured a sailor and three other civilian painters."	male
He joined the Boston University faculty in 1975 teaching film history classes at the College of Communications. 	 Manvell was named University Professor in 1982.	male
"While in Edo he also received education from Egawa Tarōzaemon regarding military strategy, and studied English with Nakahama Manjirō, thus coming into possession of an uncommonly thorough, for his era, appreciation of Western culture. "	" After entering the Tokugawa army, Ōtori displayed promise as a student, quickly becoming a senior instructor of infantry tactics."	male
An Einstein-like Professor (representing Gonick's authorial voice) prepares to travel in his time machine to whatever place or era the chapter is about. 	" The Professor reads a passage from a historical book, which activates the time machine, a literary device."	male
