context	segment	gender
"Bassingthwaighte joined the cast of Neighbours in 2003, in her first full-time television role. "	" Bassingthwaighte told The Age, I said to my manager, no way."	female
She tends to accidentally break things by crushing them. 	 Sakakibara is the Manager of Human Resources at the Good Trading Company.	female
"She also holds an S.M. in building technology from MIT, and an M.A. in journalism from Syracuse University's S. I. Newhouse School of Public Communications. "	" At Architect Magazine, Lau writes and edits technology-driven stories, and oversees the publication's R+D Awards."	female
"With the involvement of her high school music department, Paulini was also a participant in Sydney's annual Schools Spectacular variety show. "	" After leaving high school, Paulini worked in a retail clothing store and became a full-time musician."	female
"In 2018, Chando made her directorial debut with her short film LPM, Likes Per Minute. "	" It screened at the inaugural Mammoth Film Festival, where Chando also serves as an operations manager."	female
Geske earned her J.D. degree from the Marquette University Law School in 1975. 	 Geske worked as chief staff attorney for the Legal Aid Society of Milwaukee until 1979.	female
She joined her school's choir club and broadcast theater club to hone her vocal skills. 	" After deciding to pursue a career as a musician, Halca considered various singing auditions."	female
"In 2016, she was elected as Fellow of the Academy of Social Sciences. "	 Kattumuri is actively engaged in charitable activities as advisor and committee member with several global non-governmental organisations.	female
"Fearing that Erythrina succumbed to temptation for power, Pollack visits her "	" The elderly Charteris, an early military computer programmer, reveals that the Mailman was not an extraterrestrial, but a National Security Agency AI research project to protect government systems."	female
"She graduated from Beşikdüzü High School of Education at 1978, and moved to Istanbul with her family right after, where she studied architecture in Mimar Sinan Fine Arts University and graduated in 1978. "	" After graduating from university, Aktas worked as an architect, media consultant and journalist."	female
"In 1209, William I of Scotland sent his daughters Margaret and Isobel to John as hostages to keep peace between Scotland and England, and they were also imprisoned at Corfe Castle along with Eleanor. "	 They were sometimes allowed to ride out under the strictest guard.	female
"In 1989, when she was first approached by Bendon to promote their lingerie in Australia, Macpherson saw an opportunity to reverse their strategy and suggested a licensing arrangement, with products bearing her name and designs created in partnership with Bendon's team. "	" Macpherson took a significant role in the development and management of the company, serving as chief marketing officer and later Creative Director."	female
"Kelleher also site managed Intel's Rio Rancho, New Mexico Fab 11X fabrication facility for a period before finally moving to Portland, Oregon in 2015 where she lives as of 2018. "	 Kelleher was general manager of the Fab/Sort Manufacturing organisation.	female
"In 1999, she defended her PhD dissertation, titled State Regulation of the tax system, at the Kyiv National Economic University and received a Ph.D. in Economics. "	 Tymoshenko has worked as a practicing economist and academic.	female
"The court was told that during the period in question, Christian had two girlfriends of legal age. "	 One was a pest control officer who came to Pitcairn to rid the island of rats.	female
"Following the Quackenbush events and the term of the acting commissioner (during which period Ossias was assigned only minor cases, thereby appeasing insurers allegedly lobbying for her termination), John Garamendi was reelected Insurance Commissioner. "	" Under Garamendi, Ossias served as lead counsel/project manager in CDI's case involving the claims and business practices of the nation's largest disability income insurance holding company, UnumProvident Corp."	female
In 1980 she was commissioned as an Engineer Officer through the Ohio Army Guard's Officer Candidate School. 	" Ashenhurst commanded and held staff officer assignments from battalion, company, brigade, and Joint Force Headquarters."	female
"She was born in Vinstra, Nord-Fron, Oppland, and worked as a journalist in her early career. "	" Berget was private advisor to the Prime Minister 1990 – 1991, and Minister of Children and Family Affairs 1991 – 1996."	female
"Wedderburn continued her antisubmarine vigil while the carriers she protected launched their aircraft first against Okinawa, then Formosa, and finally Philippine targets, striking enemy air bases on Luzon and the Visayas to give the United States dominance in the air over Leyte when the invasion began on 20 October. "	 Wedderburn continued to guard the fast carriers while they operated off the northeastern shore of Luzon providing distant air support for the Leyte invasion.	female
"During her tenure at Amazon, Heineman was, in addition to her technological role, also the Transgender Chair of Amazon's LGBTQ+ group, known as Glamazon. "	" At Olde Sküül, Heineman acts as CEO."	female
"Before becoming Ukraine's first female prime minister in 2005, Tymoshenko co-led the Orange Revolution. "	" After graduating from the Dnipropetrovsk State University in 1984, Tymoshenko worked as an engineer-economist in the Dnipro Machine-Building Plant (which produced missiles) in Dnipropetrovsk until 1988."	female
"In May 2013 she was named weekend news anchor, and has hosted Israel's most viewed TV news broadcast since. "	" Weiss has also hosted the weekday evening news and other shows, and is currently the station's chief political analyst."	female
"Later, she received a Doctor of Philosophy in International Health Studies from Queen Margaret University, in Edinburgh, Scotland. "	 Ssali is an experienced social scientist with a long track record in the field stretching back to the late 1990s.	female
"During her tenure, the company's sales grew 80%. "	" Nooyi served as CEO for 12 years, 7 years longer than the average CEO tenure at large companies according to an Equilar study."	female
"But Rocky is terrible to Tib, even ridiculing her in front of friends! "	 Eventually Tib meets a kind & handsome soldier while ice skating and they fall in love.	female
"On March 8, 2017, during an International Women's Day panel discussion on ABC Local Radio, Wriedt clarified that she was not a member of any political party, saying that after she retired from Parliament in 2009 she “did not receive a membership renewal form from the ALP, which I took as a message that I was no longer welcome”. "	 Wriedt was appointed executive officer of Cystic Fibrosis Tasmania in 2010.	female
"After completing her education, she worked at the BBC World Service covering French and Italian news. "	" Wroe began working at The Economist, the weekly news magazine, in 1976."	female
Pornthip is very proud of her work and that it ensures her a place in heaven. 	" Graduating from the Faculty of Medicine, Mahidol University, in 1979, Pornthip became a medical officer in the Ministry of Public Health."	female
"She spent a year teaching and writing in Prague (providing the germ of her book of essays Time's Magpie, which explores her favorite places within the city), then moved to Brooklyn, New York, where she still lives with her husband (Jason Little) and two daughters. "	 Goldberg is an accomplished amateur musician.	female
"After receiving her MFA, Guzman returned to Apple and worked there for five years on projects including FaceTime, iMessage, and additional emoji sets. "	" As of 2020 Guzman is the CEO and founder of Tijiko, a company centered on digital coaching."	female
Whilst at university she became involved in student politics and was elected as the environment officer for the University of Melbourne Student Union in 2007. 	 Sandell worked for the Australian Youth Climate Coalition (AYCC) between 2009 and 2012 serving as general manager before becoming the group's National Director.	female
"She has worked in a range of scientific and environmental management roles in addition to her Antarctic roles, including environment negotiator for New Zealand free trade agreements, and establishment unit convenor for the Crop and Food Research Institute. "	" Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012."	female
"Dr. Mathur has a teaching experience of more than 16 years, she started her career as an assistant professor in 2003 at Daulat Ram College, University of Delhi. "	 Dr. Mathur is a very proactive Scientist and has been into various extramural and administrative activities.	female
"Spending two years at the club, she helped the club to two 3rd-place finishes in the league while being the team's top goal scorer for both seasons. "	" After an invitation from then coach A. Abate, Abera joined Dedebit F.C."	female
She is married and has been a medical doctor since 2009. 	 Rottländer is currently chief resident in internal medicine at a hospital in Switzerland.	female
Mmanthatisi then decided to disengage her army and retreated with her hordes to the east. 	 This made Makaba the first Tswana chief to repulse the formidable Mmanthatisi army.	female
"On March 1, 2017, Vaidhyanathan delivered the state of the city address in which she provided updates on Apple Park, the recent opening of Main Street, and the approval of the Hamptons Apartments and Marina Plaza mixed-use project. "	 Vaidhyanathan called on law enforcement and the sheriff's department to hold a town hall meeting focused on immigrant rights.	female
"In 2004, she accepted a position as assistant coach for Ohio State University, to work with Buckeyes women's ice hockey head coach Jackie Barto, who had been Lachapelle's coach at Providence. "	 Lachapelle stayed as the assistant coach at Ohio State from 2004 to 2008.	female
She worked on manuals for the safe use of gliders. 	 Grimshaw spent 1953–61 at the RAE's headquarters office and returned as the RAE Project officer on the full pressure suit in 1961.	female
"While not seen by the others as a superhero, she is very intelligent and organized. "	" Concierge is present on most missions, often seen with a tablet computer, filling in with needed resources that others often lack."	female
"George Arliss, as the title character of the 1929 film Disraeli, rides a dandy-horse through a London park until he collides with a pedestrian. "	" This occurs in the opening scene of the film, set in the 1830s, when Disraeli was still a writer and a famous dandy."	male
"Delecluze, in his Louis David et son temps, has also a brief life of Girodet. "	 The exhibition assembled more than 100 seminal works (about 60 paintings and 40 drawings) that demonstrated the artist's range as a painter as well as a draftsman.	male
"Unable to have regular work because of his health, Selby decided, I know the alphabet. "	 Maybe I could be a writer.	male
"He also wrote comedy sketches for radio and television, as well as several short comedy plays, which he directed and performed worldwide. "	" A movie critic and writer for several years, as well as a publicist for the National Film and Sound Archive, Juddery wrote an e-book guide to movie reviewing for Fabjob Books in 2003."	male
He retired in 1976 and died of pulmonary edema in 1977. 	" As a pathologist, Goldblatt had observed narrowing of renal blood vessels in autopsies of people with hypertension."	male
"In 1955, he wrote a series of newspaper stories about a shipwrecked sailor who nearly died on account of negligence by the Colombian Navy; several of his colleagues drowned shortly before arriving at the port of Cartagena de Indias due to the existence of overweight contraband aboard the vessel. "	" This resulted in public controversy, as it discredited the official account of the events, which had blamed a non-existent storm for the shipwreck and glorified the surviving sailor."	male
"In February 1934, he was appointed the Head of Department of Military-Engineering Science of General Staff Academy. "	" Since 1936, Karbyshev was an assistant to the Head of Department of Large Formations' Tactics of the Academy."	male
"Despite his limited success on the main ATP circuit, Sluiter won 10 ATP Challenger Tour titles during his career. "	" Though a singles specialist, Sluiter was also an occasional doubles player."	male
"In 1949, Hamill attended the prestigious Regis High School in Manhattan, but he left school when he was 15 to work as an apprentice sheet metal worker in the Brooklyn Navy Yard; 59 years later, in June 2010, Regis awarded him an honorary diploma. "	" Hamill attended night classes at the School of Visual Arts (then called the Cartoonists and Illustrators School), with the goal of becoming a painter."	male
"Gauguin's art became popular after his death, partially from the efforts of dealer Ambroise Vollard, who organized exhibitions of his work late in his career and assisted in organizing two important posthumous exhibitions in Paris. "	" Gauguin was an important figure in the Symbolist movement as a painter, sculptor, printmaker, ceramist, and writer."	male
Delvincourt was director from 1941 until his death in an automobile accident in 1954. 	" Delvincourt was a progressive administrator, adding classes in harpsichord, saxophone, percussion, and the Ondes Martenot."	male
"Indeed, Milutinović introduced Njegoš to his own poetry, which Professor Svetlana Slapšak describes as being written in unusual syntax, with unparalleled neologisms and fantastic etymologies. "	" Milaković operated the printing press at Cetinje Monastery, served as editor-in-chief of Grlica and edited all Njegoš's works prior to their publication."	male
"He attended Western Michigan University in Kalamazoo, Michigan on an academic scholarship, before deciding to focus solely on his musical career. "	 Carlock built a 16-track recording studio and continued to develop as a producer and writer.	male
"In its obituary of Oosterbaan, The Sporting News described him as a phenomenal student-athlete who in his senior year at Michigan was captain of the football team, led the Big Ten Conference in scoring in basketball and was the league's leading hitter in baseball, a sport he had not pursued while in high school. "	 Oosterbaan was both a scholar and an athlete.	male
His specialty was pop music inspired by Dalmatian folklore. 	" Ivčić also wrote and performed Večeras je naša fešta, a song that would become a semi-official anthem of Dalmatia, often sung and performed whenever a Dalmatian athlete or sports team won a title or important game."	male
"In 1999 he hosted an eight-part primetime series for ABC Nightline called Brave New World (which frequently featured his friends, They Might Be Giants, as musical guests). "	" Krulwich, in 2004, became the host and managing editor of the innovative PBS science program NOVA scienceNOW."	male
"There he also came into contact with Alfred Tennyson, with whom he laid the foundation of another lifelong friendship. "	" When the training college was abandoned, Palgrave returned to Whitehall in 1855, becoming examiner in the Education Department, and eventually assistant secretary."	male
"At the age of 16, Professor Shonku received his BSc degree with honours in two subjects, Physics and Chemistry. "	 Professor Shonku is a polyglot who knows 69 languages.	male
"When his term in the Senate ended in 1867, he was nominated to run again, but declined. "	" Dunning gained a national reputation as a lawyer, and was committed to criminal law."	male
"He had joined the Nazi Party in 1931; after leaving it in 1932, he rejoined in 1935. "	" After the war, Höcherl from 1948 practised as a lawyer."	male
In 1940  he sued the New York Graphic Society for reproducing a painting without his permission. 	" While initially the ruling went against the painter, it was eventually reversed; the decision now protects artists' creative works."	male
"During the early stages of his career, he is known to have signed writings with the name George Bogza (George being a variant of Gheorghe). "	" Bogza attended school in Ploiești and trained as a sailor at the Naval Academy in Constanța, but never sought employment in the Romanian Naval Forces."	male
"A French spy who saw him in Brazil as a prisoner on the USS Constitution, after HMS Java rescued them from the tropical seas, wrote that Maturin was Five foot six, slight build, black hair, pale eyes, muddy complexion, three nails on the right hand torn out, both hands somewhat crippled: speaks perfect French with a southern accent. (quoted in The Surgeon's Mate Chapter 11). "	" Although a skilled linguist, Maturin never quite grasps naval jargon or the workings of a ship, a narrative ploy which allows the author to provide the reader with technical information by having helpful crewmates explain things to the ship's doctor."	male
"He would do crazy actions, just so he could get the final hit with a flick to the wrist or such a simple movement that the audience would gasp at his audacity. "	 By the 1970s the lightning-fast tearaway had been replaced by a supreme technician with the footwork of a dancer.	male
"As a result, McVeigh was suspended from involvement in football for twenty-four months, which (due to back-dating and time served in provisional suspensions) saw him suspended until November 2016. "	 The terms of the suspension meant that McVeigh was unable to continue assistant coaching role during 2016.	male
"There he played for the baseball and basketball teams, and provided illustrations for the Makio, the school's student yearbook. "	" Despite these opportunities in athletics and commercial art, Bellows desired success as a painter."	male
"In 2014, Pulkki was awarded the Samuel L. Warner Memorial Medal for his significant research work surround and multichannel audio. "	" Pulkki was appointed docent of spatial sound at Aalto University in 2007–2012, an assistant professor in 2012–2015 and a professor in 2015."	male
"Following the incident, he sat as an independent member of the House of Commons, and asked to be recognized as an Independent Conservative. "	" Later, upon being found not guilty for refusing to provide a breath sample, the presiding judge determined the politician was cautious about the request but did not purposefully delay or refuse."	male
"Although details of his early life are scant, he lost his father and brother sometime in the Mexican War of Independence and fled to the United States where he became fluent in the English language. "	 Mexía became active in government service as Secretary of State for Tamaulipas and the Tuxpan customs collector.	male
"A week later, he experienced complications which prompted additional surgery to implant a defibrillator. "	" As a writer, Dozois mainly worked in shorter forms."	male
"In 1960, together with his wife Margarete Mitscherlich he was a co-founder of the Sigmund-Freud-Institut at Frankfurt committed to psychoanalytic research. "	 From 1966 to 1973 Mitscherlich was professor for psychology at Frankfurt University.	male
"Claiming a success rate of 50 percent, he presented the results at the Berlin Medical Congress and published a report, but the response from his medical peers was hostile and he did no further operations. "	" While generally treating these endeavours favorably, in their consideration of psychosurgery they reserved unremitting scorn for Burckhardt's surgical experiments of 1888 and opined that it was extraordinary that a trained medical doctor could undertake such an unsound procedure."	male
"He completed his doctoral programme in Islamic art at the University of Tokyo in 1976, and was research fellow at the Royal Academy of Iran until the Islamic Revolution in 1979. "	 Igarashi was an associate professor of comparative Islamic culture at the University of Tsukuba.	male
Once his mother discovered and read his notes. 	" Before becoming a writer, Kuznetsov studied ballet and acting, tried painting and music, worked as a carpenter, road builder, concrete worker, helped build the Kakhovka hydroelectric power plant on the Dniper river, and worked on the Irkutsk and Bratsk hydroelectric power plants in Siberia."	male
"He attended the Massachusetts Institute of Technology for his masters and doctorate degrees, graduating in 1967 and 1970 respectively. "	" From 1970 until 1975, Patil was assistant professor of electrical engineering at Massachusetts Institute of Technology."	male
He began his campaign in late 1823 and faced little opposition until Christopher Tompkins declared his candidacy in May 1824. 	 Tompkins was a little-known judge from Bourbon County who vehemently held to the principles of the Anti-Relief faction.	male
"In September 2013, Dutton announced his candidacy for the San Bernardino County Assessor-Recorder, vacated by retiring County Assessor-Recorder Dennis Draeger. "	" As a division of the Assessor-Recorder-County Clerk responsibilities, Dutton is the keeper of the historical archives."	male
"During the 1940s and 1950s, he studied at various Peruvian universities and obtained degrees in literature, history, and law. "	" When the Peruvian government decided to reopen an old Catholic seminary in Ayacucho and make it into a modern university dedicated to improving the condition of the region's impoverished native population, Morote joined the new institution as professor of anthropology and vice-rector."	male
"Post-punk band 'Count Florida', from Scotland, released a digital single in February 2021 with an entire song devoted to him; Blake. "	" During the summer of 1997, Schwarzenbach worked as a freelance writer and contributed several reviews of video games for GameSpot."	male
"On February 15, 2015, Pavel Voitov and Artur Narcissov attacked a janitor in Vykhino, but he actively resisted. "	" The criminals were forced to flee, and the janitor was able to testify and describe them."	male
"Before joining the Ohio State faculty in 1969, he was a research scholar at Moscow State University, and a research associate in comparative law at Harvard Law School. "	 Professor Quigley teaches international law and comparative law.	male
"In aesthetic terms, Glackens' link to his friends who were a part of the Ashcan movement was always tenuous. "	" Ultimately, Glackens was a pure painter for whom the sensuousness of the art form was paramount, not a social chronicler or an artist with a bent for politics or provocation."	male
"About 40 hours after he had been formally inaugurated, Hevia resigned early Thursday morning in favor of Mendieta. "	" Hevia, who was also a surgeon, had been the first Cuban national to graduate from the United States Naval Academy at Annapolis, as a member of the Class of 1920."	male
"At the 9th hole he began to feel ill and was taken to the club house, where his condition rapidly deteriorated. "	 Despite resuscitation by a doctor and a rapid response of emergency medical services Pasanen died.	male
Rulda is discharged from the Amritsar Mental Hospital in 1984 and is taken to Delhi to live with his nephew's family by one of his nephew's assistants. 	 The assistant is killed by the mob and somehow Rulda manages to escapes the mob.	male
"They seek out the Egregious Professor of Cruel and Unusual Geography, and find his office but no sign of the professor himself. "	 They then find a magical window in space leading from the professor's bathroom to a tropical island thousands of years in the past.	male
"He entered the Imperial Japanese Naval Academy at Etajima, Hiroshima, in 1921, where he befriended classmate Minoru Genda and discovered an interest in flying. "	" Specializing in horizontal bombing, Fuchida was made an instructor in that technique in 1936."	male
He retreats to the swamps while they take over the museum on top of the hill where he used to live. 	 The diary described the fugitive as a writer from Venezuela sentenced to life in prison.	male
"The idea for a single archive to preserve the records of New York City's vibrant trade union movement was first advanced in the early 1970s by Stephen Charney Vladeck, son of Socialist trade union activist Baruch Charney Vladeck. "	" Vladeck, a prominent labor lawyer, was concerned about inadequate scholarship and teaching about the history of the labor movement and saw the need for establishment of a central repository for historical documents."	male
"His student and collaborator, Vladimir Steklov, recalled his first lecture in the following way: A handsome young man, almost of the age of the other students, came before the audience, where there was also the old Dean, professor Levakovsky, who was respected by all students. "	 This subject was already known to the students from the lectures of professor Delarue.	male
"In 1880 Nettleship was invited to India by the Gaekwar of Baroda, for whom he painted a cheetah hunt as well as an equestrian portrait. "	 Nettleship was far more than a painter.	male
"A theoretical chemist, he received his bachelor's degree in chemistry and physics at Harvard University (summa cum laude) and his Ph.D. in chemistry in 1975 from the University of California, Berkeley. "	" As a research chemist, Oxtoby is author or co-author of more than 165 scientific articles on subjects such as light scattering, chemical reaction dynamics and phase transitions."	male
Many of his articles and books discuss the influence of emotion on nonverbal communication as well as the effect of those expressions and gestures back onto emotions. 	" Professor Plutchik's work on oculesics includes studies on the synthesis of facial expressions, which look for connections between expressions in the eye along with expressions from the forehead and mouth."	male
"During his time on the National Security Council of President Bush, he was involved in several Iraq strategy reviews, including the one that led to the 2007 surge strategy. "	" As a professor, Feaver has been the recipient of numerous teaching awards."	male
"His acting career began with the leading role in Vzlyot (Take-Off, 1979) by director Savva Kulish, where he played the leading role as Russian rocket scientist Konstantin Tsiolkovsky. "	 Yevtushenko also made two films as a writer/director.	male
"Martin Amis, who was harshly criticized in America Alone but gave it a positive review, said of the style: Mark Steyn is an oddity: his thoughts and themes are sane and serious "	" Longtime editor and admirer Fulford also wrote, Steyn, a self-styled 'right-wing bastard,' violates everyone's sense of good taste."	male
"It was first given to him by his grandparents, due to a resemblance to the character Kum-Kum from the anime Wanpaku Omukashi Kumu Kumu which was Agüero's favourite television programme as a child. "	 It's not every day an athlete is nicknamed after a cartoon character!	male
"On 20 October 2008, Collymore won more than £1.5 million in damages from his financial advisers, for the poor investment advice he had been given since retiring from professional football in 2001. "	 The judge ruled that Collymore had been given advice that was in breach of statutory obligations.	male
A writer who omits things because he does not know them only makes hollow places in his writing.  	 Hemingway believed a writer could convey an object or concept while writing about something entirely different.	male
"In 1981, he joined The Atlantic as a staff writer, later becoming national correspondent; since 1988, he has been a contributing editor. "	" Easterbrook has been a political columnist for Reuters, a senior editor and then contributing editor to The New Republic, and a fellow in economic studies and then in governance studies at the Brookings Institution (that fellowship lasted for nine years up until 2011)."	male
"He received his medical education at the College of Physicians and Surgeons of the Western District of New York in Fairfield, New York. "	" As well as being resident physician at two hospitals, Gorrie was active in the community."	male
He finished in seventh position with the Dutch Men's Water Polo Team at the 1972 Summer Olympics in Munich. 	" Since 2003, Hermsen is a professor at the University of Amsterdam in Astrophysics."	male
"On 24 November 1943 he was awarded the Oak Leaves to his Knight's Cross for his leadership during the Battle of Orsha, during which the 4th Army taking defensive positions near the Orsha region in Belarus, temporarily halted the advance of the Western Front led by General Vasiliy Sokolovsky. "	 These successes contributed greatly to Heinrici's reputation as a defensive specialist.	male
Shortly before his death he was elected as an Academician of the Social Sciences. 	 Wragg was a prolific writer.	male
"In Japan, he helped write new building codes and develop new towns. "	 Berkus was also an art collector.	male
"He spent several months completely deprived of sight, until he was operated by surgeon Dr. Pedro Lagleyze. "	 Blotta would later thank the physician with a sculpture.	male
In 1945 - 1947 he worked in the Leningrad branch of the Institute of Oriental Studies of the USSR Academy of Sciences. 	 Since 1947 - Professor of the Leningrad University .	male
"Returning home in 1909, from then until 1917 he taught history at the Kutaisi Georgian Gymnasium, and was headmaster of the Sinatle girls' school from 1915 to 1917. "	" From 1918 to 1950, Uznadze was Professor and Head of the Department of Psychology of TSU."	male
"He was born at Romford, Essex, to Arthur F Chinnery and his wife Dorothy (née Mills). "	 Chinnery was also an artist and painter.	male
"Architecture itself moves, he told a biographer, and, with a little chance, becomes a magnificent ruin. "	 Calatrava is also a sculptor and painter.	male
"As the settlement's emergency responder, Goldstein was present at the murder scene, where he referred to the terrorists as nazis. "	" As the settlement's main emergency doctor, Goldstein was involved in treating victims of Arab-Israeli violence prior to that incident as well."	male
He died under mysterious circumstances at Canoe Lake in 1917. 	" Friends of the painter erected a cairn and totem pole memorial on Hayhurst Point, near the north end of the lake."	male
"His own works included mannerist mythological subjects, but also portraits and genre paintings influenced by Pieter Bruegel the Elder, such as the Kermis in the Hermitage Museum. "	" As a writer van Mander worked in various genres: drama, poetry, songs, biography and art theory."	male
He was then concerned he would produce nitroglycerine due to the glycerine in the steak and the presence of nitric and sulphuric acids. 	 Professor Stork received a number of awards and honors including the following:	male
"A popular teacher because of his genial personality, Dittmar was considered the father of the Department of Prosthetic Dentistry (now the Department of Restorative Dentistry) at the UIC College of Dentistry. "	" Dittmar achieved a national reputation as a writer, teacher, speaker, and executive."	male
"Steerpike uses his charm and fast tongue to insinuate himself with the castle's physician Dr Prunesquallor, and acts for a time as his apprentice. "	 From there Steerpike uses the doctor's connections to gain access to the upper hierarchy of Gormenghast.	male
"Executive producer, David Abramowitz, met Peter Wingfield at a Highlander convention in November 1999 and offered him the parts of Doctor Helm or Captain Grisham. "	 Wingfield chose the doctor as a part with more mileage and more challenging.	male
"Peter William Likins (born July 4, 1936) was president of the University of Arizona from 1997 until his retirement in summer 2006. "	" At each of these universities, Likins was a professor of engineering."	male
Resident Friedrich Muench became known for his expertise in the cultivation of grapes and wine making. 	 Muench was a prominent writer and lecturer and wrote a number of books.	male
"In a decision on May 25, 2018, the Court of Appeal agreed with Kent, awarding him an additional $200,000 in costs, and ruling: we respectfully disagree with the trial judge's conclusion that the appellant's allegations of fraudulent concealment and the giving of false evidence were unproven. "	 It follows that the trial judge erred in penalizing the appellant for having made these allegations.	male
"Martin Irving Glickman (August 14, 1917 – January 3, 2001) was an American radio announcer who was famous for his broadcasts of the New York Knicks basketball games and the football games of the New York Giants and the New York Jets. "	 Glickman was a noted track and field athlete and football star at Syracuse University.	male
Dr. Melon had previously been ridiculed by his peers for theorizing that the real Crown Jewels of England were stolen during the Revolutionary War and were actually hidden inside the long-lost cannon. 	 They are ambushed by historical antiquity collector and Dr. Melon's colleague Dr. Glencliff whom they then lead on an action-packed chase through the countryside.	male
Kur received a bachelor's degree from Ithaca College in 1970 and his masters of communications at Columbia University. 	" Kur's first job in journalism was for the Eastern Educational Network as a researcher, reporter and writer."	male
All agencies found his comments were not substantiated with factual data and his motivation was due to his upcoming termination. 	 TEA found the CFO had incorrectly used federal funds.	male
"He wrote two one-act plays, Paper Toilet and Cold Beer, around 1979. "	 The latter examines the role of the dramatist and writer through an alter-ego protagonist.	male
"He says that Haddock is currently horse riding, but he shortly returns minus the horse. "	" Haddock introduces their old friend Professor Calculus, and then tries to show Tintin a magic trick to turn water into whisky, which fails."	male
"While subsequently appearing in Cinderella in Leeds, he collapsed in his dressing room. "	" The attending doctor administered morphine, to which Formby briefly became addicted."	male
"Of his mother, Eulenburg wrote: My mother, whom I deeply adored, the ideal figure who filled my whole being with boundless love, fired my inspiration. "	" Keenly interested in music, Eulenburg enjoyed considerable success as a writer of ballads."	male
"Second, the jury's role was only advisory; the judge could disregard the jury's sentencing recommendation, but had to explain his reasoning if he did. "	 The trial judge must independently reweigh the aggravating factors against the mitigating factors.	male
"She conveyed her suspicions to some of her husband's medical colleagues who, after interviewing him and searching the house, found ample proofs of murder and committed him to an asylum. "	 This article comments that the identity of that incarnate fiend was settled some time ago and that the murderer was a demented physician afflicted with wildly uncontrollable erotic mania.	male
"Raymond instructed his loyal vassals to acknowledge King Amalric of Jerusalem (r. 1163–1174), who had succeeded Baldwin III, as the lawful ruler of Tripoli for the duration of his captivity. "	" Amalric hurried to Tripoli and took full responsibility for its government, assuming the title of administrator of the county of Tripoli."	male
"He has served since 2017 as the Chief Editor for Neuroepidemiology in the journal Frontiers in Neurology, and he was Founding Editor – and is currently the Editor Emeritus – for Emergency Medicine Australasia. "	 Jelinek also has the distinction of being the first Professor of Emergency Medicine in Australasia.	male
He created the Kantha Bopha Foundation in Zurich in 1992 and became its head. 	" As both a cellist and a medical doctor, Richner was known by patients, audiences, and donors as Beatocello."	male
Here the Duke is suffering from money worries as Cornwell states he knew that money kept an army efficient. 	" The books tells a fictionalised account of the destruction of Almeida which, as Cornwell notes conveniently for a writer of fiction, remains a mystery."	male
"During his studies in Yale, Gager was a Freedom Rider, and was arrested in Jackson, Mississippi in June 1961. "	" Professor Gager is also an avid rock climber, kayaker, and cyclist."	male
1 May] 1905 to a Russian-Ukrainian working-class family; he graduated from the St. 	 Tikhonov worked as an assistant engineer from 1924 to 1926.	male
"He was educated in city and county schools and at sixteen began work as a janitor in the First National Bank of Neodesha, Kansas. "	 Woodring soon became assistant cashier at the First National Bank of Neodesha.	male
"In 2003, he directed a feature film adaptation of the manga Azumi, and Sky High, a prequel to the popular Japanese television drama. "	" Also in 2003, Kitamura served as producer for the film Battlefield Baseball, the directorial debut of Versus co-writer Yūdai Yamaguchi."	male
"He was the son of Eliezer Steinman, the Hebrew author and essayist. "	 Shaham was editor-in-chief of Sifriat Poalim Publishing House.	male
"He also was a beat reporter covering the Yankees, Mets, Giants, and Jets. "	 Reali joined ESPN in 2000 as a researcher and writer for 2 Minute Drill.	male
"He also discovered that when they reacted with each other, the particles that were released had far more energy than they started with. "	 Oliphant left the Cavendish Laboratory in 1937 to become the Poynting Professor of Physics at the University of Birmingham.	male
He wrote and directed the films The Stoned Age (aka: Tack's Chicks) and The Jerky Boys: The Movie. 	" Melkonian is also an advertising writer, producer and director."	male
He graduated magna cum laude from Yale University. 	 Berlitz was a writer on paranormal phenomena.	male
"Throughout his tenure, Gude had private pupils in addition to his normal classes. "	" As a professor Gude taught six hours of class, held two hours of office hours, took turns with other professors supervising the nude drawing class and attended staff meetings."	male
"He practised on the South-Eastern Circuit only briefly, being appointed private secretary to Lord Halsbury in 1895. "	" Promotions followed: in 1917 to Clerk-Assistant, and in 1930 to Clerk of the Parliaments."	male
"Mundine has had a stormy relationship with the media: his conversion to Islam in 1999, self-promotion and outspoken opinions have created a love–hate relationship with the Australian public. "	 Mundine has been described as the most polarising athlete in Australian sports history.	male
"Following his admission to the bar, Untermyer started practicing in New York City. "	 Untermyer gained fame as a lawyer focusing on corporate law.	male
"In his early teens, he was first exposed to computing when he was given a Commodore 64 computer, which he used to teach himself about computing and computer networks. "	" Kehoe wrote two books and a number of technology articles in the specialist press (e.g., Boardwatch Magazine) on the topic of the Internet."	male
"From October 1995 to August 1996, Romeva was the principal aide of the UNESCO representative in Bosnia-Herzegovina, where he was responsible for the Educational programme and for promoting the UNESCO School of Peace Culture. "	" Romeva has been an assistant professor of International Relations at the UAB (1994–1995 and 1996–2002), researcher on peace and disarmament at the UNESCO Center of Catalunya (1994–1998) and campaign coordinator for disarmament and armed conflict prevention for Intermón-Oxfam (1998–1999)."	male
Historians have found no letters written by him to colleagues while under Wundt's supervision. 	" However, it is said that while Witmer was Wundt's assistant, they had several disagreements."	male
